name_x,year_x,brand,color,price_x,seller_name,seller_phone,seller_average_rating,seller_review_count,miles_x,distance_from_Madison,Exterior Color_x,Interior Color_x,Transmission_x,Drivetrain_x,VIN,id_x,name_y,make,model,year_y,price_y,miles_y,Exterior Color_y,Interior Color_y,Seller Name,Seller Phone,Transmission_y,Drivetrain_y,id_y
2013 Audi Q7 3.0 TDI Premium Plus,2013,Audi,Gray,29000.0,International Autos,(414) 939-8502,3.8,56.0,56743.0,68,Daytona Gray Pearl,Espresso,8-Speed Automatic,AWD,WA1LMBFE8DD012616,2830,2013 Audi Q7 3.0 TDI Premium (Tiptronic) SUV,Audi,Q7,2013.0,29000.0,56743.0,Daytona gray pearl,Espresso,International Alfa Romeo,,Automatic,All Wheel Drive,2627
2009 Audi A4 2.0T Premium quattro,2009,Audi,Silver,9872.0,International Autos,(414) 939-8502,3.8,56.0,103949.0,68,Ice Silver Metallic,Black,6-Speed Automatic,AWD,WAULF78K19N033001,2831,2009 Audi A4 2.0T Premium (Tiptronic) Sedan,Audi,A4,2009.0,10000.0,103949.0,Ice Silver Metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2648
2015 Audi Q5 3.0T Premium Plus quattro,2015,Audi,Gray,31900.0,International Autos,(414) 269-8729,3.8,56.0,35942.0,68,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WA1DGAFP7FA048261,2833,2015 Audi Q5 3.0T SUV,Audi,Q5,2015.0,31900.0,35942.0,Monsoon gray metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2629
2015 Audi Q5 3.0T Premium Plus quattro,2015,Audi,Blue,33500.0,International Autos,(414) 939-8502,3.8,56.0,21374.0,68,Moonlight Blue Metallic,Chestnut Brown,8-Speed Automatic,AWD,WA1DGAFP9FA068740,2834,2015 Audi Q5 3.0T SUV,Audi,Q5,2015.0,33500.0,21374.0,Moonlight blue metallic,Chestnut brown,International Alfa Romeo,,Automatic,All Wheel Drive,2628
2018 Audi Q3 2.0T Premium Plus,2018,Audi,White,33500.0,International Autos,(414) 939-8502,3.8,56.0,6002.0,68,Glacier White Metallic,Chestnut Brown,6-Speed Automatic,AWD,WA1ECCFS0JR001311,2835,2018 Audi Q3 2.0T SUV,Audi,Q3,2018.0,33500.0,6002.0,Glacier white metallic,Chestnut brown,International Alfa Romeo,,Automatic,,2637
2015 Audi S5 3.0T Premium Plus quattro,2015,Audi,Gray,36000.0,International Autos,(414) 939-8502,3.8,56.0,27996.0,68,Daytona Gray Pearl Effect / Black Roof,Black / Silver,7-Speed Automatic with Auto-Shift,AWD,WAUCGAFH1FN005129,2836,2015 Audi S5 3.0T Cabriolet,Audi,S5,2015.0,36000.0,27996.0,Daytona gray pearl / Black roof,Black,International Alfa Romeo,,Automated Manual,All Wheel Drive,2623
2014 Audi A5 Premium Plus,2014,Audi,Black,28977.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,39181.0,68,Black,Saddle,8-SPEED A/T,All Wheel Drive,WAULFAFH4EN011282,2842,2014 Audi A5 2.0T Premium Plus Cabriolet quattro,Audi,A5,2014.0,28596.0,39181.0,Black,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,2682
2014 Audi allroad 2.0T Premium quattro,2014,Audi,Blue,24500.0,International Autos,(414) 939-8502,3.8,56.0,41976.0,68,Moonlight Blue Metallic,Beige,8-Speed Automatic,AWD,WA1TFAFL9EA141910,2845,2014 Audi allroad 2.0T Premium (Tiptronic) Wagon,Audi,allroad,2014.0,24500.0,41976.0,Moonlight blue metallic,Beige / Brown,International Alfa Romeo,,Automatic,All Wheel Drive,2656
2016 Audi S5 3.0T Premium Plus quattro,2016,Audi,Gray,43500.0,International Autos,(414) 269-8729,3.8,56.0,27075.0,68,Daytona Gray Pearl Effect,Black,7-Speed Automatic with Auto-Shift,AWD,WAUC4AFR6GA020977,2846,2016 Audi S5 3.0T Premium Plus Coupe,Audi,S5,2016.0,43500.0,27075.0,Daytona gray pearl,Black,International Alfa Romeo,,Automated Manual,All Wheel Drive,2657
2006 Audi A4 2.0T,2006,Audi,Red,6999.0,Car King,(414) 255-0262,3.2,39.0,122141.0,68,Brilliant Red,Tan,Automatic,All Wheel Drive,WAUDF78EX6A193640,2847,2006 Audi A4 2.0T quattro,Audi,A4,2006.0,6999.0,122141.0,,,Car King,,Automatic,All Wheel Drive,2813
2016 Audi A6 2.0T Premium quattro,2016,Audi,Black,34000.0,International Autos,(414) 269-8729,3.8,56.0,39945.0,68,Brilliant Black,Black,8-Speed Automatic,AWD,WAUFFAFC3GN106288,2848,2016 Audi A6 2.0T Premium Sedan,Audi,A6,2016.0,34000.0,39945.0,Brilliant black,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2643
2015 Audi Q7 3.0T Premium Plus,2015,Audi,Gray,33000.0,International Autos,(414) 939-8502,3.8,56.0,46983.0,68,Daytona Gray Pearl,Limestone,8-Speed Automatic,AWD,WA1LGAFE6FD006141,2851,2015 Audi Q7 3.0T Premium (Tiptronic) SUV,Audi,Q7,2015.0,33452.0,46983.0,Daytona gray pearl,Limestone gray,International Alfa Romeo,,Automatic,All Wheel Drive,2626
2006 Audi A6 3.2L,2006,Audi,Gray,7499.0,Car King,(414) 255-0262,3.2,39.0,120632.0,68,Slate Grey,Black,6-SPEED A/T,All Wheel Drive,WAUDG74F56N053886,2853,2006 Audi A6 3.2 with Tiptronic,Audi,A6,2006.0,7499.0,120632.0,,,Car King,,Automatic,All Wheel Drive,2812
2011 Audi A4 2.0T Premium  Plus,2011,Audi,White,16467.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,52078.0,68,White,Cardamom Beige,8-SPEED A/T,All Wheel Drive,WAUWFAFL0BA051184,2854,2011 Audi A4 2.0T Premium Plus Avant Quattro,Audi,A4,2011.0,16467.0,52078.0,White,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,2683
2009 Audi A4 2.0T Prem Plus,2009,Audi,Black,10495.0,Classic Motorcars,(414) 219-1011,4.8,149.0,57060.0,70,Brilliant Black,CARDAMOM BEIGE,6-SPEED A/T,All Wheel Drive,WAUSF78KX9N048981,2855,2009 AUDI A4 2.0T PREMIUM QUATTRO 2L 4inline AWD 6-speed AUTOMATIC,Audi,A4,2009.0,10495.0,57060.0,BRILLIANT BLACK,CARDAMOM BEIGE,Classic Motorcars,866-541-6288,Automatic,All Wheel Drive,2816
2016 Audi S3 2.0T Premium Plus quattro,2016,Audi,Silver,36967.0,Audi North Shore,(414) 375-2104,3.5,14.0,24236.0,72,Florett Silver Metallic,Black / Magma Red,6-Speed Automatic with Auto-Shift,AWD,WAUB1GFF6G1038778,2856,2016 Audi S3 2.0T Premium Plus Sedan,Audi,S3,2016.0,36967.0,24236.0,Florett silver metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive,2799
2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,Black,31967.0,Audi North Shore,(414) 375-2104,3.5,14.0,25867.0,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1LFAFP2FA078458,2857,2015 Audi Q5 2.0T Premium (Tiptronic) SUV,Audi,Q5,2015.0,31967.0,25867.0,Mythos black metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2779
2015 Audi A4 2.0T Premium Plus quattro,2015,Audi,Silver,24767.0,Audi North Shore,(414) 375-2104,3.5,14.0,37814.0,72,Florett Silver Metallic,Black,8-Speed Automatic,AWD,WAUFFAFL2FN012031,2858,2015 Audi A4 2.0T Premium (Tiptronic) Sedan,Audi,A4,2015.0,24767.0,37814.0,Florett silver metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2731
2013 Audi RS 5 4.2,2013,Audi,Blue,47967.0,Audi North Shore,(414) 375-2104,3.5,14.0,16253.0,72,Estorial Blue Crystal Effect,Black,7-Speed Automatic with Auto-Shift,AWD,WUAC6AFH0DN900228,2859,2013 Audi RS 5 4.2 (S tronic) Cabriolet,Audi,RS 5,2013.0,47967.0,16253.0,Estoril blue crystal / Black roof,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,All Wheel Drive,2801
2015 Audi SQ5 3.0T Premium Plus quattro,2015,Audi,Black,38867.0,Audi North Shore,(414) 375-2104,3.5,14.0,33392.0,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1CGAFP8FA023560,2860,2015 Audi SQ5 3.0T SUV,Audi,SQ5,2015.0,38867.0,33392.0,Mythos black metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2802
2015 Audi A3 2.0T Premium quattro,2015,Audi,Gray,20867.0,Audi North Shore,(414) 375-2104,3.5,14.0,31372.0,72,Monsoon Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUBFGFF3F1040584,2861,2015 Audi A3 2.0T Premium (S tronic) Sedan,Audi,A3,2015.0,20867.0,31372.0,Monsoon gray metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,,,2757
2016 Audi Q5 3.0T Prestige quattro,2016,Audi,White,41967.0,Audi North Shore,(414) 375-2104,3.5,14.0,15222.0,72,Glacier White Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1W7AFP8GA012296,2862,2016 Audi Q5 3.0T Premium Plus SUV,Audi,Q5,2016.0,41967.0,15222.0,Glacier white metallic,Pistachio beige,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2792
2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,Gray,26967.0,Audi North Shore,(414) 375-2115,3.5,14.0,59215.0,72,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WA1LFAFP0FA057155,2863,2015 Audi Q5 2.0T Premium (Tiptronic) SUV,Audi,Q5,2015.0,26967.0,59215.0,Monsoon gray metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2778
2013 Audi A5 2.0T Premium Plus quattro,2013,Audi,Other,20967.0,Audi North Shore,(414) 375-2115,3.5,14.0,31825.0,72,Ice Silver Metallic / Brown Roof,Black,8-Speed Automatic,AWD,WAULFAFR8DA080300,2864,2013 Audi A5 2.0T Premium (Tiptronic) Coupe,Audi,A5,2013.0,20967.0,31825.0,Ice silver metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2746
2014 Audi S4 Premium Plus,2014,Audi,Other,30900.0,5 Corners Chrysler Dodge Jeep RAM,(888) 454-5748,5.0,8.0,45670.0,72,,,7-SPEED A/T,All Wheel Drive,WAUBGAFL1EA154257,2865,2014 Audi S4 3.0T Sedan,Audi,S4,2014.0,30900.0,45670.0,Ice silver metallic,BLACK,5 Corners Dodge,262-375-3900,Automated Manual,All Wheel Drive,2827
2014 Audi A6 2.0T Premium Plus quattro,2014,Audi,Gray,23686.0,Reichert Chevrolet Buick,(815) 572-4289,4.2,11.0,47619.0,72,Quartz Gray Metallic,Black,8-Speed Automatic,AWD,WAUGFAFC8EN074889,2869,Used 2014 Audi A6 4dr Sdn quattro 2.0T Premium Plus,Audi,A6,2014.0,23686.0,47619.0,Quartz Gray Metallic,Black,Reichert Chevrolet Buick of Woodstock,(815) 321-4542,Automatic,All Wheel Drive,2818
2017 Audi Q5 2.0T Premium quattro,2017,Audi,Silver,33173.0,Van Horn Latino of Milwaukee,(414) 375-4933,5.0,1.0,28953.0,73,Florett Silver Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1C2AFP4HA096460,2870,2017 Audi Q5 Premium SUV,Audi,Q5,2017.0,33173.0,28953.0,Black,Black w/Leather Seating Surfaces,Van Horn Latino,(855) 416-3161,,All Wheel Drive,2843
2009 Audi A5 3.2 quattro,2009,Audi,Silver,10991.0,Runde Chevrolet,(888) 380-6201,4.8,108.0,106141.0,73,Silver,,6-Speed Automatic,AWD,WAUDK78T39A049345,2871,Used 2009 Audi A5 2dr Cpe Auto,Audi,A5,2009.0,10991.0,106141.0,Silver/grey,Black,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Manual,All Wheel Drive,2612
2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,White,21343.0,Porsche Milwaukee North,(888) 481-5925,,,37314.0,74,Glacier White Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUEFGFF4F1011009,2872,Pre-Owned 2015 Audi A3 2.0T Premium Plus Stock:KF1011009,Audi,A3,2015.0,21343.0,37314.0,White,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automated Manual,All Wheel Drive,2835
2012 Audi A8 4.2 quattro,2012,Audi,Gray,21717.0,Porsche Milwaukee North,(888) 481-5925,,,107692.0,74,Quartz Gray Metallic,Black,8-Speed Automatic,AWD,WAUAVAFDXCN021335,2873,Pre-Owned 2012 Audi A8 4.2 Stock:HLB61183A,Audi,A8,2012.0,21717.0,107689.0,Gray,Black,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive,2834
2014 Audi Q7 3.0L TDI Premium Plus,2014,Audi,Black,28995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,60671.0,76,Night Black,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE8ED001322,2874,2014 Audi Q7 TDI PREMIUM PLUS SUV,Audi,Q7,2014.0,28995.0,60671.0,Night Black,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive,2847
2014 Audi Q7 3.0L TDI Premium Plus,2014,Audi,Gray,27995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,64327.0,76,Daytona Gray Pearl Effect,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE2ED009920,2875,2014 Audi Q7 TDI DIESEL SUV,Audi,Q7,2014.0,27995.0,64327.0,Daytona Gray Pearl Effect,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive,2849
2013 Audi Q7 3.0L TDI Premium Plus,2013,Audi,Gray,28995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,45191.0,76,Lava Gray Pearl Effect,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE0DD010854,2876,2013 Audi Q7 quattro 4dr 3.0L TDI Premium Plus SUV,Audi,Q7,2013.0,28995.0,45191.0,Lava Gray Pearl Effect,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive,2865
2013 Audi A6 2.0T Premium Plus,2013,Audi,Gray,15995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,91321.0,76,Quartz Gray Metallic,Black,8-SPEED A/T,All Wheel Drive,WAUGFAFC2DN145650,2877,2013 Audi A6 4dr Sedan quattro 2.0T Premium Plus,Audi,A6,2013.0,15995.0,91321.0,Quartz Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive,2859
2015 Audi A3 2.0T Premium,2015,Audi,Gray,27000.0,Jacobson Auto Sales,(888) 694-7192,5.0,5.0,9484.0,79,Lotus Gray Metallic,Black,6-SPEED A/T,AWD,WAUEFGFF0F1093966,2878,2015 Audi A3 2.0T quattro Premium Plus Sedan,Audi,A3,2015.0,27000.0,9484.0,Lotus Gray Metallic,Black,Jacobson Auto Sales Inc,920-235-3040,Automated Manual,All Wheel Drive,2903
2018 Audi Q5 2.0T Premium,2018,Audi,Black,46398.0,Van Horn Ford of Oconomowoc,(262) 264-7724,4.8,76.0,3067.0,46,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY8J2004536,2890,2018 Audi Q5 2.0T Premium Plus SUV TFSI,Audi,Q5,2018.0,46398.0,3067.0,Mythos Black Metallic,BLACK,Van Horn Ford of Oconomowoc,,,All Wheel Drive,2569
2014 Audi A6 2.0T Premium Plus,2014,Audi,Other,19499.0,Speedway Auto Mall,(815) 209-9189,2.6,64.0,76860.0,52,Not Specified,Other,8-SPEED A/T,All Wheel Drive,WAUGFAFC7EN119871,2891,2014 Audi A6,Audi,A6,2014.0,19499.0,76860.0,,,Speedway Auto Mall,877-256-9311,Automatic,All Wheel Drive,2577
2007 Audi A8 L 4.2 quattro,2007,Audi,Black,8999.0,Car King,(414) 255-0262,3.2,39.0,142637.0,68,Black,Black,6-SPEED A/T,All Wheel Drive,WAUMV44E27N018560,2893,2007 Audi A8 4.0L quattro,Audi,A8,2007.0,8999.0,142637.0,,,Car King,,Automatic,All Wheel Drive,2811
2016 Audi A6 3.0L TDI Premium Plus,2016,Audi,Gray,36998.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,10597.0,76,Tornado Gray Metallic,Black,8-SPEED A/T,All Wheel Drive,WAUFMAFC8GN010534,2915,2016 Audi A6 4dr Sedan quattro 3.0L TDI Premium Plus,Audi,A6,2016.0,36998.0,10597.0,Tornado Gray Metallic,Black,Autosource Motors Inc.,888-784-8893,Automatic,All Wheel Drive,2860
2014 Audi Q7 3.0T S Line Prestige,2014,Audi,Black,31500.0,BMW and Mazda of Crystal Lake,(815) 261-4475,4.6,422.0,52198.0,79,Black,Black,8-Speed Automatic,AWD,WA1DGAFE1ED017714,2917,Used 2014 Audi Q7 3.0T S line Prestige,Audi,Q7,2014.0,31500.0,52198.0,Black,Black,MAZDA OF CRYSTAL LAKE,,Automatic,All Wheel Drive,2876
2013 Audi A5 Premium Plus,2013,Audi,White,19995.0,Classic Motorcars,(414) 219-1011,4.8,149.0,24998.0,70,Glacier White Metallic,S LINE BLACK,8-SPEED A/T,All Wheel Drive,WAULFAFR3DA078762,2919,2013 AUDI A5 2.0T PREMIUM PLUS QUATTRO 2L 4inline AWD 8-speed AUTOMATIC,Audi,A5,2013.0,19995.0,24998.0,GLACIER WHITE METALLIC,S LINE BLACK,Classic Motorcars,866-541-6288,Automatic,All Wheel Drive,2814
2013 Audi A5 2.0T Premium Plus quattro,2013,Audi,Gray,13667.0,Audi North Shore,(414) 375-2115,3.5,14.0,114675.0,72,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WAULFAFR8DA039018,2924,2013 Audi A5 2.0T Premium (Tiptronic) Coupe,Audi,A5,2013.0,13667.0,114675.0,Monsoon gray metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2745
2015 Audi Q5 2.0T Premium,2015,Audi,Gray,26797.0,Lenz Truck Center,(920) 933-8265,4.8,1031.0,48770.0,67,Lava Gray Pearl Effect,Black,8-Speed Automatic w/OD,AWD,WA1CFAFP9FA030486,2925,2015 Audi Q5 AWD Premium:,Audi,Q5,2015.0,,48770.0,Gray,Black,Lenz Sales & Service,920-922-8818,Automatic,All Wheel Drive,2679
2014 Audi A5 Premium Plus,2014,Audi,Black,24995.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,53221.0,68,Black,Black,8-SPEED A/T,All Wheel Drive,WAULFAFH9EN012153,2927,2014 Audi A5 2.0T Premium Plus Cabriolet quattro,Audi,A5,2014.0,24995.0,53221.0,Black,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,2681
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,White,44493.0,International Autos,(414) 939-8502,3.8,56.0,4522.0,68,Glacier White Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF53JA028329,2928,2018 Audi A5 2.0T Premium Sportback,Audi,A5,2018.0,45000.0,4522.0,Glacier white metallic,NOUGAT BROWN / BLACK,International Alfa Romeo,,,All Wheel Drive,2645
2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,Gray,17495.0,Diamond Jim's Motorcars,(414) 326-9166,4.0,68.0,63281.0,73,Dakota Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUEFGFF9F1011846,2931,2015 Audi A3 2.0T Premium (S tronic) Sedan,Audi,A3,2015.0,17495.0,63281.0,Dakota gray metallic,BLACK,Diamond Jim's Motorcars,888-261-9579,Automated Manual,All Wheel Drive,2840
2013 Audi S4 3.0T Premium Plus,2013,Audi,Silver,21995.0,Monticello Ford Inc,(608) 298-5382,,,83984.0,24,Silver,Black,Auto,AWD,WAUBGAFL6DA052130,2938,2013 Audi S4 3.0T quattro Premium Plus,Audi,S4,2013.0,21995.0,83984.0,Silver,,Monticello Ford - Mercury,763-295-2056,Automated Manual,All Wheel Drive,2559
2016 Audi Q5 2.0T Premium Plus quattro,2016,Audi,Blue,35000.0,International Autos,(414) 269-8729,3.8,56.0,17907.0,68,Moonlight Blue Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1L2AFP6GA094904,2940,2016 Audi Q5 2.0T Premium SUV,Audi,Q5,2016.0,35000.0,17907.0,Moonlight blue metallic,Pistachio beige,International Alfa Romeo,,Automatic,All Wheel Drive,2633
2013 Audi S4 3.0T Premium Plus,2013,Audi,Silver,27491.0,International Autos,(414) 939-8502,3.8,56.0,66286.0,68,Ice Silver Metallic,Black,6-Speed Manual,AWD,WAUDGAFL3DA146233,2944,2013 Audi S4 3.0T Sedan,Audi,S4,2013.0,27491.0,66286.0,Ice silver metallic,Black,International Alfa Romeo,,Manual,All Wheel Drive,2624
2015 Audi R8 V10,2015,Audi,Black,129989.0,Kearns Motor Car Co.,(920) 541-2495,4.7,256.0,10918.0,31,Black,Black,7-SPEED A/T,All Wheel Drive,WUAVNAFG2F7001607,2947,2015 Audi R8 5.2,Audi,R8,2015.0,129989.0,10918.0,Mythos Black Metallic/Black Roof,Black,Kearns Motor Car,920-674-6777,Automated Manual,All Wheel Drive,2564
2017 Audi Q7 3.0T Prestige,2017,Audi,Black,65767.0,Audi North Shore,(414) 375-2104,3.5,14.0,6796.0,72,Orca Black Metallic,Black,Automatic with Tiptronic,AWD,WA1VAAF76HD059064,2957,2017 Audi Q7 3.0T Premium SUV,Audi,Q7,2017.0,65767.0,6796.0,Orca black metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2724
2009 Audi A5 QUATTRO,2009,Audi,White,10995.0,Classic Motorcars,(414) 219-1011,4.8,149.0,139184.0,70,Ibis White,BLACK,6 SPEED MANUAL,All Wheel Drive,WAUDK78T49A008268,2959,2009 AUDI A5 QUATTRO 3.2L 6V AWD 6-speed MANUAL,Audi,A5,2009.0,10995.0,139184.0,IBIS WHITE,BLACK,Classic Motorcars,866-541-6288,Manual,All Wheel Drive,2815
2013 Audi A6 2.0T Premium Plus,2013,Audi,Red,16767.0,Audi North Shore,(414) 375-2115,3.5,14.0,88078.0,72,Garnet Red Pearl Effect,Nougat Brown,8-Speed Automatic,AWD,WAUGFBFC4DN099275,2961,2013 Audi A6 2.0T Premium (Tiptronic) Sedan,Audi,A6,2013.0,16767.0,88078.0,Garnet red pearl,Nougat brown,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2765
2015 Audi Q7 3.0T Premium Plus,2015,Audi,Gray,36967.0,Audi North Shore,(414) 375-2104,3.5,14.0,36820.0,72,Gray,Black,8-Speed Automatic,AWD,WA1LGAFE0FD028670,2962,2015 Audi Q7 3.0T Premium (Tiptronic) SUV,Audi,Q7,2015.0,36967.0,36820.0,Graphite gray metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2718
2018 Audi Q5 2.0T Premium Plus quattro,2018,Audi,Black,46900.0,International Autos,(414) 939-8502,3.8,56.0,14.0,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY9J2080668,2963,2018 Audi Q5 2.0T Premium SUV,Audi,Q5,2018.0,46900.0,14.0,Mythos black metallic,Black,International Alfa Romeo,,,All Wheel Drive,2635
2015 Audi A6 3.0T Prestige quattro,2015,Audi,Silver,35767.0,Audi North Shore,(414) 375-2104,3.5,14.0,29431.0,72,Ice Silver Metallic,Titanium Gray,8-Speed Automatic,AWD,WAUHGAFC1FN047861,2964,2015 Audi A6 3.0T Sedan,Audi,A6,2015.0,35767.0,29431.0,Ice silver metallic,Titanium gray,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2761
2018 Audi Q3 2.0T Premium Plus,2018,Audi,White,34500.0,International Autos,(414) 939-8502,3.8,56.0,5585.0,68,Glacier White Metallic,Chestnut Brown,Automatic with Tiptronic,AWD,WA1JCCFSXJR005641,2965,2018 Audi Q3 2.0T SUV,Audi,Q3,2018.0,34500.0,5585.0,Glacier white metallic,Chestnut brown,International Alfa Romeo,,,All Wheel Drive,2639
2015 Audi A4 2.0T Premium Plus quattro,2015,Audi,Blue,25967.0,Audi North Shore,(414) 375-2104,3.5,14.0,31880.0,72,Moonlight Blue Metallic,Gray,8-Speed Automatic,AWD,WAUFFAFL1FN014384,2966,2015 Audi A4 2.0T Premium (Tiptronic) Sedan,Audi,A4,2015.0,25967.0,31880.0,Moonlight blue metallic,Titanium gray / Steel gray,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2730
2012 Audi Q5 2.0T Premium quattro,2012,Audi,Silver,16510.0,Francois Ford,(608) 234-4968,4.8,67.0,81296.0,15,Silver,Black,8-Speed Automatic,AWD,WA1LFAFP8CA074393,2972,Pre-Owned 2012 Audi Q5 2.0T Premium,Audi,Q5,2012.0,16510.0,81296.0,Silver,Black,Francois Sales & Service,608-424-3375,Automatic,All Wheel Drive,2557
2015 Audi A5 2.0T Premium Plus quattro,2015,Audi,Gray,29000.0,International Autos,(414) 939-8502,3.8,56.0,31540.0,68,Monsoon Gray Metallic,Brown,6-Speed Manual,AWD,WAUSFAFR1FA034306,2974,2015 Audi A5 2.0T Premium Coupe,Audi,A5,2015.0,29000.0,31540.0,Monsoon gray metallic,Chestnut brown,International Alfa Romeo,,Manual,All Wheel Drive,2644
2015 Audi S3 2.0T Premium Plus quattro,2015,Audi,Blue,33492.0,International Autos,(414) 939-8502,3.8,56.0,24259.0,68,Sepang Blue Pearl,Black / Magma Red,6-Speed Automatic with Auto-Shift,AWD,WAUBFGFF0F1140691,2975,2015 Audi 2.0T Premium Sedan,Audi,A3,2015.0,33500.0,24259.0,Sepang blue pearl,Black / Titanium,International Alfa Romeo,,,,2655
2011 Audi A5 2.0T Premium,2011,Audi,Black,11971.0,Koenecke Ford Inc,(608) 844-8038,5.0,22.0,111460.0,46,Black,,8-Speed Automatic,AWD,WAULFAFRXBA079369,2979,2011 Audi A5 2.0T Premium (Tiptronic) All-wheel Drive quattro,Audi,A5,2011.0,11971.0,111460.0,Brilliant Black,TAN,Koenecke Ford Inc,888-629-2701,Automatic,All Wheel Drive,2567
2013 Audi A5 2.0T Premium Plus,2013,Audi,Other,21997.0,Diamond Jim's West Allis,(888) 377-2649,4.8,10.0,58389.0,68,Moonlight Blue Metallic/Black Roof,Brown,8-Speed Automatic with Tiptronic,quattro,WAULFAFH3DN003561,2980,2013 Audi A5 2.0T Premium (Tiptronic) Cabriolet,Audi,A5,2013.0,21997.0,58389.0,Moonlight blue metallic / Black roof,BROWN,Diamond Jim's Motorcars,888-261-9579,Automatic,All Wheel Drive,2841
2017 Audi Q3 2.0T Premium quattro,2017,Audi,Black,28595.0,Porsche Milwaukee North,(888) 481-5925,,,11459.0,74,Brilliant Black,Rock Gray,6-Speed Automatic,AWD,WA1ECCFS8HR014897,2981,Pre-Owned 2017 Audi Q3 2.0T Premium Stock:KHR014897,Audi,Q3,2017.0,28595.0,11459.0,White,,Volkswagen of Milwaukee North,(888) 336-6441,Automatic,All Wheel Drive,2831
