name,VIN,make,model,year,price,miles,Exterior Color,Interior Color,Seller Name,Seller Phone,Transmission,Drivetrain,id
2007 Audi A4 2.0T Sedan,WAUDF78E47A073656,Audi,A4,2007.0,2999.0,173959.0,Black,,"Napleton's Autowerks, Inc.",877-441-8782,Manual,All Wheel Drive,2585
2008 Audi A4 3.2 Avant Wagon,WAUEH98E58A151647,Audi,A4,2008.0,11999.0,70756.0,Gray,,"Napleton's Autowerks, Inc.",877-441-8782,Automatic,All Wheel Drive,2586
Used 2015 Audi A6 3.0T Prestige,WAUHGAFC1FN029733,Audi,A6,2015.0,25992.0,82975.0,Ice Silver Metallic,Nougat Brown,Napleton Autowerks Loves Park,855-204-8081,Automatic,All Wheel Drive,2587
2006 Audi A3 2.0T Sportback Hatchback,WAUNF68P86A000661,Audi,A3,2006.0,4250.0,142241.0,Light Silver,,Napleton Auto Werks,,Manual,Front Wheel Drive,2588
Used 2017 Audi Q3 2.0 TFSI Premium quattro AWD,WA1ECCFS4HR013178,Audi,Q3,2017.0,32050.0,16630.0,Cortina White,Black,MCGRATH CADILLAC,,Automatic,All Wheel Drive,2589
Used 2015 Audi A4 4dr Sdn Man quattro 2.0T Premium Plus,WAUHFAFL9FN032379,Audi,A4,2015.0,29994.0,20026.0,Mythos Black Metallic,Black,MCGRATH CADILLAC,,Manual,All Wheel Drive,2590
Used 2015 Audi A4 4dr Sdn CVT FrontTrak 2.0T Premium,WAUAFAFL3FA066178,Audi,A4,2015.0,18999.0,81356.0,Ibis White,Velvet Beige Black,MCGRATH CADILLAC,,Automatic,Front Wheel Drive,2591
Used 2014 Audi Q5 quattro 4dr 3.0L TDI Premium Plus,WA1DMAFP9EA070513,Audi,Q5,2014.0,35999.0,24689.0,Daytona Gray Pearl,Black,MCGRATH CADILLAC,,Automatic,All Wheel Drive,2592
Used 2013 Audi Q7 quattro 4dr 3.0L TDI Prestige,WA1WMAFE5DD015822,Audi,Q7,2013.0,30994.0,81740.0,Orca Black Metallic,Black,MCGRATH CADILLAC,,Automatic,All Wheel Drive,2593
Used 2005 Audi TT 2dr Cpe quattro D.S. Auto,TRUWD28N451015456,Audi,TT,2005.0,9500.0,120154.0,Light Silver,,MCGRATH CADILLAC,,,,2594
2012 Audi A4 2.0T Premium AWD,WAUBFAFL7CN004226,Audi,A4,2012.0,11399.0,136429.0,Red (Red),Black (Black),Ewald's Hartford Ford,888-473-1309,Automatic,All Wheel Drive,2595
2014 Audi S4 3.0T Premium Plus Sedan V6 TFSI DOHC Supercharged,WAUBGAFL8EA114919,Audi,S4,2014.0,31994.0,53076.0,Monsoon gray metallic,BLACK,John Amato Ford,866-470-1717,Automated Manual,All Wheel Drive,2596
Used 2017 Audi Q7 Premium Plus,WA1LAAF78HD018703,Audi,Q7,2017.0,54984.0,9897.0,Glacier White Metallic,Black,Napleton Auto Group,815-398-0505,Automatic,All Wheel Drive,2597
Used 2017 Audi Q5 Premium,WA1C2AFP3HA077480,Audi,Q5,2017.0,,29913.0,Gray,,Napleton Auto Group,815-398-0505,,All Wheel Drive,2598
Used 2018 Audi SQ5 Premium Plus,WA1A4AFY3J2008394,Audi,SQ5,2018.0,48995.0,10913.0,Black,,Napleton Auto Group,815-398-0505,,All Wheel Drive,2599
Used 2015 Audi A3 1.8T Premium,WAUACGFFXF1008722,Audi,A3,2015.0,20000.0,31385.0,Scuba Blue Metallic,Black,Napleton Auto Group,815-398-0505,Automated Manual,Front Wheel Drive,2600
Used 2015 Audi RS 5 RS 5,WUAC6AFH9FN900098,Audi,RS 5,2015.0,57995.0,22758.0,Black,Black,Napleton Cadillac,8779021636,Automated Manual,All Wheel Drive,2601
Used 2015 Audi A5 Auto quattro 2.0T Premium Plus,WAUMFAFH9FN001742,Audi,A5,2015.0,35995.0,13770.0,Blue,,Napleton Cadillac,8779021636,Automatic,All Wheel Drive,2602
Used 2015 Audi A5 Auto quattro 2.0T Premium Plus,WAUMFAFH8FN001344,Audi,A5,2015.0,33995.0,24315.0,Blue,,Napleton Cadillac,8779021636,Automatic,All Wheel Drive,2603
Used 2014 Audi A5 Auto quattro 2.0T Premium,WAUCFAFHXEN011674,Audi,A5,2014.0,28995.0,22569.0,White,,Napleton Cadillac,8779021636,Automatic,All Wheel Drive,2604
Used 2014 Audi A6 2.0T Premium Plus,WAUGFAFC4EN048970,Audi,A6,2014.0,21679.0,47149.0,Quartz Gray Metallic,,Napleton Auto Group,815-398-0505,Automatic,All Wheel Drive,2605
Used 2017 Audi A4 Premium,WAUANAF45HN052189,Audi,A4,2017.0,25783.0,28784.0,Brilliant Black,Black,Napleton Auto Group,815-398-0505,Automatic,All Wheel Drive,2606
Used 2012 Audi A4 2.0T Premium,WAUBFAFL7CN014822,Audi,A4,2012.0,13481.0,88142.0,Blue,,Napleton Auto Group,815-398-0505,Automatic,All Wheel Drive,2607
Used 2016 Audi A3 2.0T Premium Plus,WAUE8GFF2G1003289,Audi,A3,2016.0,23991.0,34822.0,White,,Napleton Auto Group,815-398-0505,Automated Manual,All Wheel Drive,2608
Used 2014 Audi Q7 quattro 4dr 3.0T S line Prestige,WA1DGAFE5ED019868,Audi,Q7,2014.0,33590.0,43100.0,White,,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Automatic,All Wheel Drive,2609
Used 2014 Audi Q5 quattro 4dr 3.0L TDI Premium Plus,WA1CMAFP8EA082826,Audi,Q5,2014.0,36370.0,42434.0,White,,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Automatic,All Wheel Drive,2610
Used 2013 Audi Q7 quattro 4dr 3.0L TDI Premium,WA1CMAFE2DD016753,Audi,Q7,2013.0,29900.0,71674.0,Charcoal,,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Automatic,All Wheel Drive,2611
Used 2009 Audi A5 2dr Cpe Auto,WAUDK78T39A049345,Audi,A5,2009.0,10991.0,106141.0,Silver/grey,Black,RUNDE CHEVROLET BUICK GMC,(877) 241-4358,Manual,All Wheel Drive,2612
Used 2013 Audi A8 L 4.0,WAUR2AFD1DN018997,Audi,A8,2013.0,26893.0,93100.0,Phantom Black Pearl Effect,Black,Boucher Hyundai,888-383-3649 866-508-6541,Automatic,All Wheel Drive,2613
2014 Audi Q5 3.0T Prestige SUV,WA1WGAFP8EA024574,Audi,Q5,2014.0,24918.0,86975.0,Phantom black pearl,BLACK,Boucher Nissan of Waukesha,877-917-4507,Automatic,All Wheel Drive,2614
Used 2012 Audi A7 4dr HB quattro 3.0 Prestige,WAUSGAFCXCN001897,Audi,A7,2012.0,26420.0,79152.0,,,International Autos of Waukesha,866-920-8034,Automatic,All Wheel Drive,2615
2015 Audi A3 2.0T Premium,WAUBFGFF5F1104611,Audi,A3,2015.0,,25625.0,White,,Wilde Chrysler Jeep Dodge Subaru,877-437-4505,,,2616
2017 Audi Q3 Premium,WA1ECCFS9HR004749,Audi,Q3,2017.0,,26242.0,Mythos Black Metallic,BLACK,Wilde Chrysler Jeep Dodge Subaru,877-437-4505,Automatic,All Wheel Drive,2617
2015 Audi A4 2.0T Premium (Tiptronic) Sedan,WAUBFAFLXFN006816,Audi,A4,2015.0,19000.0,47874.0,Monsoon gray metallic,Black,Wilde Honda New & Used Cars,888-582-4889,Automatic,All Wheel Drive,2618
PRE-OWNED 2010 AUDI A6 3.0T PREMIUM PLUS AWD,WAUFGAFB3AN074566,Audi,A6,2010.0,10958.0,130525.0,Silver,,Wilde Chrysler Jeep Dodge Ram,(888) 459-3431,Automatic,All Wheel Drive,2619
2017 Audi Q5 Premium Plus,WA1L2AFP2HA059729,Audi,Q5,2017.0,38998.0,7000.0,Silver,Brown,Carmax Waukesha,262-207-6249,Automatic,All Wheel Drive,2620
Used 2012 Audi A7 4dr HB quattro 3.0 Premium Plus,WAUYGAFC4CN089629,Audi,A7,2012.0,32772.0,12696.0,Gray,,BOUCHER CADILLAC,(877) 205-7085,Automatic,All Wheel Drive,2621
Pre-Owned 2014 Audi A4 2.0T Premium,WAUBFAFL1EN001101,Audi,A4,2014.0,17299.0,71411.0,White,Black,Wilde Automotive Group,262-290-2181,Automatic,All Wheel Drive,2622
2015 Audi S5 3.0T Cabriolet,WAUCGAFH1FN005129,Audi,S5,2015.0,36000.0,27996.0,Daytona gray pearl / Black roof,Black,International Alfa Romeo,,Automated Manual,All Wheel Drive,2623
2013 Audi S4 3.0T Sedan,WAUDGAFL3DA146233,Audi,S4,2013.0,27491.0,66286.0,Ice silver metallic,Black,International Alfa Romeo,,Manual,All Wheel Drive,2624
2015 Audi Q7 3.0T Premium (Tiptronic) SUV,WA1CGAFE8FD013222,Audi,Q7,2015.0,40000.0,12139.0,Carrara white,Limestone,International Alfa Romeo,,Automatic,All Wheel Drive,2625
2015 Audi Q7 3.0T Premium (Tiptronic) SUV,WA1LGAFE6FD006141,Audi,Q7,2015.0,33452.0,46983.0,Daytona gray pearl,Limestone gray,International Alfa Romeo,,Automatic,All Wheel Drive,2626
2013 Audi Q7 3.0 TDI Premium (Tiptronic) SUV,WA1LMBFE8DD012616,Audi,Q7,2013.0,29000.0,56743.0,Daytona gray pearl,Espresso,International Alfa Romeo,,Automatic,All Wheel Drive,2627
2015 Audi Q5 3.0T SUV,WA1DGAFP9FA068740,Audi,Q5,2015.0,33500.0,21374.0,Moonlight blue metallic,Chestnut brown,International Alfa Romeo,,Automatic,All Wheel Drive,2628
2015 Audi Q5 3.0T SUV,WA1DGAFP7FA048261,Audi,Q5,2015.0,31900.0,35942.0,Monsoon gray metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2629
2015 Audi Q5 3.0 TDI SUV,WA1CMAFP3FA128161,Audi,Q5,2015.0,36000.0,34476.0,Brilliant black,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2630
2012 Audi Q5 2.0T Premium Plus (Tiptronic) SUV,WA1CFBFP9CA044308,Audi,Q5,2012.0,16500.0,89610.0,Brilliant Black,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2631
2015 Audi Q5 2.0T Premium (Tiptronic) SUV,WA1LFAFP6FA028744,Audi,Q5,2015.0,28500.0,39570.0,Moonlight blue metallic,Beige,International Alfa Romeo,,Automatic,All Wheel Drive,2632
2016 Audi Q5 2.0T Premium SUV,WA1L2AFP6GA094904,Audi,Q5,2016.0,35000.0,17907.0,Moonlight blue metallic,Pistachio beige,International Alfa Romeo,,Automatic,All Wheel Drive,2633
2017 Audi Q5 2.0T Premium SUV,WA1C2AFP8HA054700,Audi,Q5,2017.0,36000.0,4875.0,Ibis white,Black,International Alfa Romeo,,,All Wheel Drive,2634
2018 Audi Q5 2.0T Premium SUV,WA1BNAFY9J2080668,Audi,Q5,2018.0,46900.0,14.0,Mythos black metallic,Black,International Alfa Romeo,,,All Wheel Drive,2635
2018 Audi Q5 2.0T Premium SUV,WA1BNAFY6J2021089,Audi,Q5,2018.0,47900.0,66.0,Manhattan gray metallic,Black,International Alfa Romeo,,,All Wheel Drive,2636
2018 Audi Q3 2.0T SUV,WA1ECCFS0JR001311,Audi,Q3,2018.0,33500.0,6002.0,Glacier white metallic,Chestnut brown,International Alfa Romeo,,Automatic,,2637
2018 Audi Q3 2.0T SUV,WA1JCCFSXJR000519,Audi,Q3,2018.0,34500.0,2634.0,Brilliant black,Black,International Alfa Romeo,,,All Wheel Drive,2638
2018 Audi Q3 2.0T SUV,WA1JCCFSXJR005641,Audi,Q3,2018.0,34500.0,5585.0,Glacier white metallic,Chestnut brown,International Alfa Romeo,,,All Wheel Drive,2639
2015 Audi A8 L 3.0T Sedan,WAU3GAFD5FN006281,Audi,A8,2015.0,42793.0,43361.0,Phantom black pearl,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2640
2015 Audi A7 3.0T Sedan,WAUWGAFC5FN007063,Audi,A7,2015.0,37435.0,49532.0,Phantom black pearl,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2641
2015 Audi A6 3.0T Sedan,WAUFGAFC0FN030637,Audi,A6,2015.0,34000.0,31921.0,Aviator blue metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2642
2016 Audi A6 2.0T Premium Sedan,WAUFFAFC3GN106288,Audi,A6,2016.0,34000.0,39945.0,Brilliant black,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2643
2015 Audi A5 2.0T Premium Coupe,WAUSFAFR1FA034306,Audi,A5,2015.0,29000.0,31540.0,Monsoon gray metallic,Chestnut brown,International Alfa Romeo,,Manual,All Wheel Drive,2644
2018 Audi A5 2.0T Premium Sportback,WAUENCF53JA028329,Audi,A5,2018.0,45000.0,4522.0,Glacier white metallic,NOUGAT BROWN / BLACK,International Alfa Romeo,,,All Wheel Drive,2645
2012 Audi A4 2.0T Premium (Tiptronic) Sedan,WAUFFAFL8CA101492,Audi,A4,2012.0,14900.0,88075.0,Glacier White Metallic,Cardamom Beige,International Alfa Romeo,,Automatic,All Wheel Drive,2646
2017 Audi A4 2.0T Premium Sedan,WAUDNAF4XHN046823,Audi,A4,2017.0,35000.0,5720.0,Ibis white,Black,International Alfa Romeo,,,All Wheel Drive,2647
2009 Audi A4 2.0T Premium (Tiptronic) Sedan,WAULF78K19N033001,Audi,A4,2009.0,10000.0,103949.0,Ice Silver Metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2648
2017 Audi A4 2.0T Premium Sedan,WAUANAF43HN028456,Audi,A4,2017.0,39757.0,16.0,Monsoon gray metallic,Black,International Alfa Romeo,,Automatic,All Wheel Drive,2649
2018 Audi A4 2.0T Premium Sedan,WAUENAF49JA019906,Audi,A4,2018.0,40953.0,3987.0,Mythos black metallic,Black,International Alfa Romeo,,Automatic,,2650
2018 Audi A4 2.0T Premium Sedan,WAUENAF43JN002298,Audi,A4,2018.0,41593.0,4049.0,Moonlight blue metallic,Nougat brown / Black,International Alfa Romeo,,Automatic,,2651
2017 Audi A3 2.0T Premium Sedan,WAUJ8GFF0H1005476,Audi,A3,2017.0,31757.0,8200.0,Brilliant black,Black,International Alfa Romeo,,,All Wheel Drive,2652
2017 Audi A3 2.0T Premium Sedan,WAUJ8GFF6H1036831,Audi,A3,2017.0,32000.0,5374.0,Nano gray metallic,Black,International Alfa Romeo,,,All Wheel Drive,2653
2016 Audi A3 1.8T Premium Sedan,WAUA7GFF6G1066509,Audi,A3,2016.0,22500.0,19184.0,Brilliant black,Black,International Alfa Romeo,,Automated Manual,Front Wheel Drive,2654
2015 Audi 2.0T Premium Sedan,WAUBFGFF0F1140691,Audi,A3,2015.0,33500.0,24259.0,Sepang blue pearl,Black / Titanium,International Alfa Romeo,,,,2655
2014 Audi allroad 2.0T Premium (Tiptronic) Wagon,WA1TFAFL9EA141910,Audi,allroad,2014.0,24500.0,41976.0,Moonlight blue metallic,Beige / Brown,International Alfa Romeo,,Automatic,All Wheel Drive,2656
2016 Audi S5 3.0T Premium Plus Coupe,WAUC4AFR6GA020977,Audi,S5,2016.0,43500.0,27075.0,Daytona gray pearl,Black,International Alfa Romeo,,Automated Manual,All Wheel Drive,2657
2012 Audi Q7 3.0T Premium Plus,WA1LGAFE5CD007101,Audi,Q7,2012.0,26500.0,6.0,White,,Lomira Auto Sales & Svc,920-269-4420,Automatic,All Wheel Drive,2658
2014 Audi Q7 3.0L TDI Prestige,WA1VMAFEXED018941,Audi,Q7,2014.0,26500.0,109023.0,Blue,Black,Lomira Auto Sales & Svc,920-269-4420,Automatic,All Wheel Drive,2659
2015AudiTT2.0T quattro,TRUSFAFK8F1000696,Audi,TT,2015.0,31989.0,18515.0,Ibis White,,Wheels by R.T.,,Automated Manual,All Wheel Drive,2660
,WA1WMAFE4ED008880,Audi,Q7,2014.0,38900.0,44000.0,Charcoal,Black,Midwest Highline,,Automatic,All Wheel Drive,2661
,WAUF2AFC3DN150492,Audi,S6,2013.0,38900.0,32550.0,Moonlight Blue Metallic,Black,Midwest Highline,,Automated Manual,All Wheel Drive,2662
,WA1LFAFP5CA128930,Audi,Q5,2012.0,20900.0,51124.0,Black,Black,Midwest Highline,,Automatic,All Wheel Drive,2663
,WAUKFAFL4CN008654,Audi,A4,2012.0,16500.0,77146.0,Black,Black,Midwest Highline,,Automatic,All Wheel Drive,2664
2016 Audi A6 2.0T Premium,WAUFFAFC1GN115538,Audi,A6,2016.0,31000.0,39015.0,White,BLACK,Jack Safro's Lexus of Brookfield,888-462-0997 888-889-7155,Automatic,All Wheel Drive,2665
2015 Audi A4 2.0T Premium Plus,WAUFFAFL5FN035920,Audi,A4,2015.0,22500.0,40163.0,Dark Blue,BLACK,Jack Safro's Lexus of Brookfield,888-462-0997 888-889-7155,Automatic,All Wheel Drive,2666
2014 Audi A4 4DR SDN A4 PREMIUM,WAUBFAFL0EN045199,Audi,A4,2014.0,,34184.0,Black,Black,Volkswagen,888-441-0425,Automatic,All Wheel Drive,2667
2015 Audi A4 4DR SDN MAN QUATTRO 2.0T,WAUDFAFL5FN032717,Audi,A4,2015.0,,39583.0,Tornado Gray,,Volkswagen,888-441-0425,Manual,All Wheel Drive,2668
2014 Audi Q7 TDI Premium Plus,WA1LMAFE4ED017811,Audi,Q7,2014.0,36991.0,19607.0,Daytona Gray Pearl Effect,Black,Volkswagen,888-441-0425,Automatic,All Wheel Drive,2669
2014 Audi A6 TDI Premium Plus quattro,WAUFMAFC1EN064271,Audi,A6,2014.0,29991.0,18842.0,Phantom Black Pearl Effect,Black,Volkswagen,888-441-0425,Automatic,All Wheel Drive,2670
2014 Audi A6 TDI Prestige quattro,WAUHMAFC7EN032692,Audi,A6,2014.0,26991.0,61829.0,Moonlight Blue Metallic,Velvet Beige,Volkswagen,888-441-0425,Automatic,All Wheel Drive,2671
2014 Audi A4 4DR SDN A4 PREMIUM,WAUBFAFL7EN045877,Audi,A4,2014.0,21990.0,22220.0,Black,Black,Volkswagen,(888) 441-0425,Automatic,All Wheel Drive,2672
2014 Audi A5 2.0T Premium,WAUCFAFR2EA071139,Audi,A5,2014.0,23388.0,36826.0,Ibis White,Black,Ernie von Schledorn Buick GMC Volkswagen,888-231-8988,Automatic,All Wheel Drive,2673
2008 Audi A4 2.0T quattro,WAUDF78E38A166539,Audi,A4,2008.0,8495.0,129095.0,Ocean Blue Pearl Effect,Beige,Reina International,(262) 781-3336,Automatic,All Wheel Drive,2674
2013 Audi A4 2.0T quattro Premium,WAUBFAFL1DN036221,Audi,A4,2013.0,15995.0,79496.0,Phantom Black Pearl Effect,Gray with Gray,Reina International,(262) 781-3336,Automatic,All Wheel Drive,2675
2013 Audi S4 3.0T Premium Plus Sedan quattro,WAUBGAFL0DA200692,Audi,S4,2013.0,23329.0,65950.0,Phantom black pearl,BLACK,Jack Safro Toyota,414-691-0603,Automated Manual,All Wheel Drive,2676
2011 Audi S4 Prestige,WAUKGAFL3BA009300,Audi,S4,2011.0,18699.0,89999.0,Quartz Gray Metallic,Black w/Leather/Alcantara Seat Trim or Silk Nappa,Heiser Chevrolet Cadillac of West Bend,888-417-1323 866-752-7864,Automated Manual,All Wheel Drive,2677
2003 Audi A6,WAULD64B83N105874,Audi,A6,2003.0,4995.0,127005.0,Black,Black,Medina Cars Inc,815-678-0374,Automatic,All Wheel Drive,2678
2015 Audi Q5 AWD Premium:,WA1CFAFP9FA030486,Audi,Q5,2015.0,,48770.0,Gray,Black,Lenz Sales & Service,920-922-8818,Automatic,All Wheel Drive,2679
2015 Audi Q5 AWD Premium Plus: MOON-BENCH-LEATHER-CD PLAYER-AWD,WA1LFAFPXFA057390,Audi,Q5,2015.0,,33906.0,Silver,Black,Lenz Sales & Service,920-922-8818,Automatic,All Wheel Drive,2680
2014 Audi A5 2.0T Premium Plus Cabriolet quattro,WAULFAFH9EN012153,Audi,A5,2014.0,24995.0,53221.0,Black,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,2681
2014 Audi A5 2.0T Premium Plus Cabriolet quattro,WAULFAFH4EN011282,Audi,A5,2014.0,28596.0,39181.0,Black,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,2682
2011 Audi A4 2.0T Premium Plus Avant Quattro,WAUWFAFL0BA051184,Audi,A4,2011.0,16467.0,52078.0,White,Leather,Selig Auto Sales and Leasing,877-208-7980,Automatic,All Wheel Drive,2683
2016 Audi Q5 2.0T Premium Plus SUV,WA1L2AFP9GA047950,Audi,Q5,2016.0,35950.0,22608.0,Mythos Black Metallic,Chestnut Brown,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2684
2015 Audi A6 2.0T Premium Plus Sedan,WAUGFAFC6FN040564,Audi,A6,2015.0,29500.0,37211.0,Moonlight Blue Metallic,Nougat Brown,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2685
2015 Audi Q5 3.0T Premium Plus SUV,WA1DGAFP7FA108734,Audi,Q5,2015.0,40950.0,22974.0,Daytona Gray Pearl Effect,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2686
2015 Audi A6 2.0T Premium Plus Sedan,WAUGFAFC8FN018386,Audi,A6,2015.0,28950.0,30396.0,Quartz Gray Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2687
2012 Audi A5 2.0T Premium Coupe,WAUCFAFR6CA000815,Audi,A5,2012.0,,39890.0,,,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2688
2015 Audi SQ5 3.0T Premium Plus SUV,WA1CGAFP7FA033724,Audi,SQ5,2015.0,40950.0,46951.0,Glacier White Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2689
2014 Audi A7 3.0 TDI Prestige Hatchback,WAU2MAFC5EN107699,Audi,A7,2014.0,,50236.0,Gray,,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2690
2015 Audi S4 3.0T Premium Plus Sedan,WAUBGAFL7FA040832,Audi,S4,2015.0,38950.0,23349.0,Moonlight Blue Metallic,Black/Silver,INTERNATIONAL AUTOS GROUP,414-543-3000,,,2691
2016 Audi Q5 2.0T Premium Plus SUV,WA1L2AFP2GA130555,Audi,Q5,2016.0,37950.0,12189.0,Glacier White Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2692
2015 Audi A4 2.0T Premium Sedan,WAUBFAFL9FN040780,Audi,A4,2015.0,24950.0,35701.0,Brilliant Black,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2693
2015 Audi Q3 2.0T Premium Plus SUV,WA1GFCF27FR013222,,,,26988.0,27319.0,Gray,,INTERNATIONAL AUTOS GROUP,414-543-3000,,,2694
2018 Audi A3 2.0T Premium Sedan,WAUB8GFF2J1037842,Audi,A3,2018.0,35288.0,420.0,Tango Red Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,,2695
2015 Audi A3 1.8T Premium (S tronic) Sedan,WAUACGFF0F1111566,Audi,A3,2015.0,19767.0,26850.0,Brilliant red,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automated Manual,Front Wheel Drive,2696
2018 Audi A5 2.0T Premium Coupe,WAUUNAF59JA008506,Audi,A5,2018.0,45567.0,3987.0,Manhattan gray metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,,All Wheel Drive,2697
2018 Audi A4 2.0T Prestige Sedan,WAUFNAF43JN003570,Audi,A4,2018.0,45750.0,9009.0,Florett Silver Metallic,Black/Red Contrast Stitch,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,,2698
2011 Audi A4 2.0T Premium Plus Sedan,WAUFFAFL3BN012064,Audi,A4,2011.0,10950.0,103758.0,Deep Sea Blue Pearl,Cardamom Beige,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2699
2014 Audi A4 2.0T Premium Plus Sedan,WAUFFAFL0EN019154,Audi,A4,2014.0,24950.0,30389.0,Dakota Gray Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2700
2013 Audi A4 2.0T Premium Plus Sedan,WAUFFAFLXDN021637,Audi,A4,2013.0,20159.0,41241.0,Scuba Blue Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2701
2015 Audi A4 2.0T Premium Plus Sedan,WAUFFAFL4FN033043,Audi,A4,2015.0,25500.0,43738.0,Moonlight Blue Metallic,Beige/Brown,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2702
2015 Audi A4 2.0T Premium Plus Sedan,WAUFFAFL6FN017460,Audi,A4,2015.0,24498.0,35227.0,Brilliant Black,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2703
2015 Audi A4 2.0T Premium Plus Sedan,WAUFFAFLXFN037355,Audi,A4,2015.0,27350.0,22547.0,Tornado Gray Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2704
2015 Audi A4 2.0T Premium Plus Sedan,WAUFFAFL0FN021567,Audi,A4,2015.0,26950.0,29151.0,Florett Silver Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2705
2015 Audi A4 2.0T Premium Plus Sedan,WAUFFAFL6FN035893,Audi,A4,2015.0,26976.0,12212.0,Florett Silver Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2706
2017 Audi A4 2.0T Premium Plus Sedan,WAUENAF45HN022840,Audi,A4,2017.0,32850.0,38103.0,Moonlight Blue Metallic,Nougat Brown/Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2707
2015 Audi A4 2.0T Premium Plus Sedan,WAUFFAFL3FA075405,Audi,A4,2015.0,27650.0,16837.0,Ibis White,Beige/Brown,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2708
2018 Audi A4 2.0T Premium Plus Sedan,WAUENAF49JA038097,Audi,A4,2018.0,41850.0,5429.0,Mythos Black Metallic,Black/Red Contrast Stitch,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,,2709
2017 Audi Q3 2.0T Premium SUV,WA1JCCFS3HR004759,Audi,Q3,2017.0,,3570.0,Glacier white metallic,Chestnut brown,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2710
2016 Audi Allroad 2.0T Premium Plus Wagon,WA1UFAFL0GA014941,Audi,allroad,2016.0,36750.0,11602.0,Glacier White Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2711
2015 Audi A8 L 4.0T Sedan,WAU32AFD2FN024445,Audi,A8,2015.0,55850.0,16663.0,Moonlight Blue Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2712
2015 Audi A8 L 3.0T Sedan,WAU3GAFD6FN000604,Audi,A8,2015.0,40950.0,42600.0,Monsoon Gray Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2713
2015 Audi A8 L 3.0T Sedan,WAU3GAFD8FN000880,Audi,A8,2015.0,39511.0,53158.0,Phantom Black Pearl Effect,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2714
2015 Audi A7 3.0T Prestige Hatchback,WAU2GAFC4FN027674,Audi,A7,2015.0,48942.0,34938.0,Quartz Gray Metallic,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2715
2015 Audi A7 3.0T Prestige Hatchback,WAU2GBFC1FN004696,Audi,A7,2015.0,39500.0,62747.0,Daytona Gray Pearl Effect,Black,INTERNATIONAL AUTOS GROUP,414-543-3000,Automatic,All Wheel Drive,2716
