_id,ltable_vin,rtable_vin,ltable_name,ltable_year,ltable_maker,ltable_price,ltable_seller_phone,ltable_seller_name,ltable_miles,ltable_exterior_color,ltable_interior_color,rtable_name,rtable_year,rtable_maker,rtable_price,rtable_seller_phone,rtable_seller_name,rtable_miles,rtable_exterior_color,rtable_interior_color,label
78762,WDDZF4KB6HA238393,WDDZF4KB0HA206734,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,52999.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,4678.0,Black,Black,2017 Mercedes-Benz E-Class E 300 4MATIC,2017.0,Mercedes-Benz,51986.0,888-570-6761 888-570-6837,Motorwerks of Barrington,6276.0,,,0
79007,WA1CMAFP4EA065828,WA1LFAFP0EA063262,2014 Audi Q5 Premium Plus,2014,Audi,27995.0,(414) 455-6995,"AutoSource Motors, Inc.",39580.0,Brilliant Black,Black,2014 Audi Q5 2.0T Premium Plus SUV,2014.0,Audi,28250.0,414-543-3000,INTERNATIONAL AUTOS GROUP,39472.0,Cuvee Silver Metallic,Pistachio Beige,0
79205,WDDHF8JB6DA735278,WDDHF8JB6DA749343,2013 Mercedes-Benz  E 350,2013,Mercedes-Benz,19290.0,(888) 649-4692,Bull Valley Ford,52467.0,Gray,,2013 Mercedes-Benz E-Class E 350,2013.0,Mercedes-Benz,20984.0,847-381-8900,Motor Werks Honda,51732.0,Brown,Almond/Mocha,0
79544,WAUGFAFC9FN027405,WAUGFAFC9FN027405,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus,2015,Audi,28000.0,,Zimbrick European,31572.0,Brilliant Black,Black,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus Car,2015.0,Audi,28000.0,(608) 258-4000,Zimbrick Audi,31572.0,Brilliant Black,BLACK,1
79792,WA1LFAFP1FA081884,WAUGFAFC9FN027405,2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,,(414) 375-2115,Audi North Shore,30000.0,Monsoon Gray,,2015 Audi A6 4dr Sdn quattro 2.0T Premium Plus Car,2015.0,Audi,28000.0,(608) 258-4000,Zimbrick Audi,31572.0,Brilliant Black,BLACK,0
80277,WAUR2AFD1DN018997,WAUR2AFD1DN018997,2013 Audi A8 L 4.0T,2013,Audi,26893.0,(866) 508-6541,Boucher Hyundai,93100.0,Phantom Black Pearl,Black,Used 2013 Audi A8 L 4.0,2013.0,Audi,26893.0,888-383-3649 866-508-6541,Boucher Hyundai,93100.0,Phantom Black Pearl Effect,Black,1
80564,WDDWK8GB7HF505364,4JGDA7FB4HA900448,2017 Mercedes-Benz AMG C 63 Base,2017,Mercedes-Benz,,(414) 203-5342,International Autos,0.0,Selenite Gray Metallic,Platinum,2017 Mercedes-Benz GLE GLE 63 S AMG,2017.0,Mercedes-Benz,94996.0,847-381-8900,Motor Werks Honda,1032.0,Black,Black,0
80715,JTJBZMCA5G2004194,JTJBZMCA5G2004194,2016 Lexus RX 350,2016,Lexus,44950.0,(608) 478-2660,Lexus of Madison,9662.0,Autumn Shimmer,Parchment,2016 Lexus RX 350,2016.0,Lexus,44950.0,877-510-3625 877-545-4105,Lexus of Madison,9662.0,AUTUMN SHIMMER,PARCHMENT,1
81102,WAUHMAFC3EN019003,WAUHMAFC3EN019003,2014 Audi A6 3.0 TDI Prestige quattro,2014,Audi,36998.0,(855) 294-9011,Holiday Mazda,32904.0,Brilliant Black,Black,Used 2014 Audi A6 4dr Sdn quattro 3.0L TDI Prestige,2014.0,Audi,36998.0,(877) 860-9048,Holiday Automotive,32904.0,Brilliant Black,Black,1
81179,WAULFAFH3DN003561,WAULFAFH3DN003561,2013 Audi A5 2.0T Premium Plus,2013,Audi,21997.0,(888) 377-2649,Diamond Jim's West Allis,58389.0,Moonlight Blue Metallic/Black Roof,Brown,2013 Audi A5 2.0T Premium (Tiptronic) Cabriolet,2013.0,Audi,21997.0,888-261-9579,Diamond Jim's Motorcars,58389.0,Moonlight blue metallic / Black roof,BROWN,1
81201,WA1UFAFL7DA060634,WAULFAFH3DN003561,2013 Audi allroad 4dr Wgn Premium Plus,2013,Audi,23800.0,,Zimbrick European,56581.0,Moonlight Blue Metallic,Beige / Brown,2013 Audi A5 2.0T Premium (Tiptronic) Cabriolet,2013.0,Audi,21997.0,888-261-9579,Diamond Jim's Motorcars,58389.0,Moonlight blue metallic / Black roof,BROWN,0
81534,WAUGFAFC5FN033377,WAUGFAFC5FN033377,2015 Audi A6 2.0T Premium Plus quattro,2015,Audi,29967.0,(414) 375-2104,Audi North Shore,35816.0,Phantom Black Pearl,Black,2015 Audi A6 2.0T Premium (Tiptronic) Sedan,2015.0,Audi,29967.0,414-543-3000,INTERNATIONAL AUTOS GROUP,35816.0,Phantom black pearl,Black,1
81608,5UXKR0C58F0P03150,5UXKR0C58F0P03150,2015 BMW X5 xDrive35i,2015,BMW,37998.0,(262) 207-2339,CarMax Waukesha,29004.0,White,Black,2015 BMW X5 XDrive35i,2015.0,BMW,37998.0,262-207-6249,Carmax Waukesha,30000.0,White,Black,1
81789,4JGDA5HB3JB058316,4JGDA5HB3JB022349,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,7825.0,Iridium Silver Metallic,brown,2018 Mercedes-Benz GLE GLE 350 4MATIC,2018.0,Mercedes-Benz,53587.0,888-570-6761 888-570-6837,Motorwerks of Barrington,7712.0,Polar White,Ginger Beige/Espresso Brown,0
82036,WAUBFAFL7EN045877,WAUBFAFL7EN045877,2014 Audi A4 2.0T Premium quattro,2014,Audi,21990.0,(888) 450-4176,Hall Volkswagen Mazda,22220.0,Black,Black,2014 Audi A4 4DR SDN A4 PREMIUM,2014.0,Audi,21990.0,(888) 441-0425,Volkswagen,22220.0,Black,Black,1
82373,WBXHT3Z30H4A57608,WBA2M9C34HV717875,2017 BMW X1 xDrive 28i,2017,BMW,42555.0,(877) 591-3075,BMW of Milwaukee North,4697.0,Mineral Gray Metallic,Mocha,2017 BMW 2 Series 230i xDrive Convertible,2017.0,BMW,41947.0,888-237-4721 877-654-8272,Zimbrick BMW,6553.0,Mineral White Metallic,Terra,0
82412,5UXWX7C51H0S19680,5UXWX7C51H0S19680,2017 BMW X3 xDrive35i,2017,BMW,35498.0,(855) 294-9011,Holiday Mazda,46640.0,Black Sapphire Metallic,Black,Used 2017 BMW X3 xDrive35i Sports Activity Vehicle,2017.0,BMW,35498.0,(877) 860-9048,Holiday Automotive,46640.0,Black Sapphire Metallic,Black,1
82472,WDDZF4KB9HA023218,WDDZF4KB3HA135206,2017 Mercedes-Benz  E 300,2017,Mercedes-Benz,56499.0,(888) 821-5863,Mercedes-Benz of Milwaukee North,4499.0,Black,Macchiato Beige,2017 Mercedes-Benz E-Class E 300 Sedan,2017.0,Mercedes-Benz,55499.0,877-650-2166,Umansky Motor Cars,4163.0,Gray Metallic,BLACK,0
82503,JTJBM7FX9B5026996,JTJBM7FX9B5026996,2011 Lexus  460,2011,Lexus,27990.0,(262) 510-2410,Crest Cadillac,46831.0,Tungsten Pearl,Black,Used 2011 Lexus GX 460 4WD 4dr,2011.0,Lexus,27990.0,888-261-6579,Crest Cadillac,46831.0,Tungsten Pearl,Black,1
82898,WBAFU7C58BC876084,WBAFU7C58BC876084,2011 BMW 535 i xDrive,2011,BMW,15995.0,(414) 455-6995,"AutoSource Motors, Inc.",74775.0,Jet Black,Veneto Beige,2011 BMW 5 Series 535i xDrive Sedan,2011.0,BMW,15995.0,888-784-8893,Autosource Motors Inc.,74775.0,Jet Black,Veneto Beige,1
83269,WDDSJ4GB3JN528291,WDDSJ4GB1JN542061,2018 Mercedes-Benz CLA 250 Base,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,6086.0,Lunar Blue Metallic,Sahara Beige,2018 Mercedes-Benz CLA CLA 250,2018.0,Mercedes-Benz,36991.0,847-381-8900,Motor Werks Honda,5168.0,Gray,Black,0
83801,WBA5A7C59FD620752,WBA5A7C50FD622003,2015 BMW 528 i xDrive,2015,BMW,27987.0,(866) 932-0704,BMW of Milwaukee North,41982.0,Black Sapphire Metallic,Black,Pre-Owned 2015 BMW 528i xDrive,2015.0,BMW,27851.0,888-345-6878 888-275-0930,Honda of Kenosha,40162.0,Silver,,0
83914,5UXKR0C58F0K64970,5UXKR0C59F0K64590,2015 BMW X5 xDrive35i,2015,BMW,38500.0,(815) 261-4475,BMW and Mazda of Crystal Lake,39582.0,Black,,2015 BMW X5 xDrive35i SUV,2015.0,BMW,38485.0,,International Alfa Romeo,40168.0,Black Sapphire Metallic,Black,0
83964,JTHBK1GG0F2199980,JTHBK1GG0F2199980,2015 Lexus ES 350,2015,Lexus,28500.0,(608) 729-3822,Schoepp Motors West,31596.0,White,,2015 Lexus ES 350,2015.0,Lexus,28500.0,,Schoepp Motors West,31596.0,WHITE,,1
84118,55SWF4KB0HU215453,55SWF4KB7HU215112,2017 Mercedes-Benz  C 300,2017,Mercedes-Benz,44389.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,3998.0,Iridium Silver Metallic,Black,2017 Mercedes-Benz C-Class C 300 Sedan,2017.0,Mercedes-Benz,46035.0,877-650-2166,Umansky Motor Cars,4878.0,Black,BLACK,0
84341,WDDHF5KB9GB329684,WDDKJ6HBXGF328358,2016 Mercedes-Benz  E 350,2016,Mercedes-Benz,33480.0,(877) 682-3020,VROOM (Milwaukee),23821.0,Silver,Gray,2016 Mercedes-Benz E-Class E 400 4MATIC Coupe,2016.0,Mercedes-Benz,,,International Alfa Romeo,25222.0,Gray,,0
84363,JTHDL5EF1D5005508,JTHDL5EF1D5005508,2013 Lexus LS 460 L,2013,Lexus,37000.0,(414) 973-2600,Lexus of Milwaukee,45526.0,Liquid Platinum,Black,2013 LEXUS LS,2013.0,Lexus,37000.0,(414) 386-1368,Lexus of Milwaukee,45526.0,Liquid Platinum,BLACK,1
84399,WAUA7GFF6G1066509,WAUA7GFF6G1066509,2016 Audi A3 1.8T Premium,2016,Audi,22500.0,(414) 939-8502,International Autos,19184.0,Brilliant Black,Black,2016 Audi A3 1.8T Premium Sedan,2016.0,Audi,22500.0,,International Alfa Romeo,19184.0,Brilliant black,Black,1
84496,WBA4J3C50JBG91639,WBA4J3C53JBG95572,2018 BMW 430 Gran Coupe i xDrive,2018,BMW,44887.0,(877) 591-3075,BMW of Milwaukee North,4656.0,Alpine White,Black,2018 BMW 4 Series 430i Gran Coupe AWD,2018.0,BMW,43777.0,888-570-6761 888-570-6837,Motorwerks of Barrington,6027.0,Estoril Blue Metallic,Cognac,0
84511,5UXKR0C32H0V79538,5UXKR0C38H0X81946,2017 BMW X5 xDrive35i,2017,BMW,58455.0,(866) 932-0704,BMW of Milwaukee North,9361.0,Space Gray Metallic,Black,2017 BMW X5 xDrive35i With Navigation & AWD,2017.0,BMW,59888.0,847-381-8900,Motor Werks Honda,7893.0,Mineral White Metallic,Black,0
84606,WBAKC8C50BC434486,WBAFU7C51BC876136,2011 BMW  750Li xDrive/ALPINA B7 LWB xDrive,2011,BMW,18995.0,(414) 312-4806,Reo Motors,43645.0,Black,Black,2011 BMW 535i xDrive Sedan,2011.0,BMW,19993.0,847-265-1122,Zeigler Nissan Gurnee,42128.0,Space Gray Metallic,VENETIAN BEIGE,0
84695,JTHKD5BH0G2277676,JTHKD5BH0G2277676,2016 Lexus CT 200h Base,2016,Lexus,26000.0,(414) 375-4932,Lexus of Milwaukee,11498.0,Ultrasonic Blue Mica,Black,2016 LEXUS CT,2016.0,Lexus,26000.0,(414) 386-1368,Lexus of Milwaukee,11498.0,Ultrasonic Blue Mica w Black Roof,BLACK,1
84698,2T2BZMCA8HC095706,2T2BZMCA8HC095706,2017 Lexus RX 350 350,2017,Lexus,45800.0,(414) 375-4932,Lexus of Milwaukee,7865.0,Nebula Gray Pearl,Gray,2017 LEXUS RX,2017.0,Lexus,45800.0,(414) 386-1368,Lexus of Milwaukee,7865.0,Nebula Gray Pearl,STRATUS GRAY,1
84703,2T2BZMCA8HC108941,2T2BZMCA8HC095706,2017 Lexus RX 350,2017,Lexus,45500.0,(815) 916-4212,Napleton Autowerks Loves Park,6329.0,Silver,,2017 LEXUS RX,2017.0,Lexus,45800.0,(414) 386-1368,Lexus of Milwaukee,7865.0,Nebula Gray Pearl,STRATUS GRAY,0
84704,2T2BZMCA5HC086459,2T2BZMCA8HC095706,2017 Lexus RX 350,2017,Lexus,47000.0,(888) 347-2891,Anderson Toyota Lexus,7522.0,Black,,2017 LEXUS RX,2017.0,Lexus,45800.0,(414) 386-1368,Lexus of Milwaukee,7865.0,Nebula Gray Pearl,STRATUS GRAY,0
85153,5UXFE43509L266106,5UXFE43509L266106,2009 BMW X5 30i,2009,BMW,13690.0,(888) 813-5078,Buss Ford Lincoln,79668.0,Gray,,2009 BMW X5 30i AWD,2009.0,BMW,13690.0,888-660-4137 888-813-5078,Buss Ford Lincoln,79668.0,Gray,,1
85220,WDCTG4GB8FJ067563,WDDSJ4GB6FN182860,2015 Mercedes-Benz  GLA 250,2015,Mercedes-Benz,26522.0,(262) 510-0488,Mercedes-Benz of Elmbrook,30381.0,Mountain Gray Metallic,Black,2015 Mercedes-Benz CLA CLA 250,2015.0,Mercedes-Benz,25987.0,847-381-8900,Motor Werks Honda,28608.0,Gray,Beige,0
85247,WDDSJ4EB7FN171353,WDDSJ4GB6FN182860,2015 Mercedes-Benz  CLA 250,2015,Mercedes-Benz,24397.0,(888) 821-6594,Mercedes-Benz of Milwaukee North,26840.0,Cirrus White,,2015 Mercedes-Benz CLA CLA 250,2015.0,Mercedes-Benz,25987.0,847-381-8900,Motor Werks Honda,28608.0,Gray,Beige,0
85465,WDDSJ4GB2EN143634,WDDSJ4GB2EN143634,2014 Mercedes-Benz  CLA250 4MATIC,2014,Mercedes-Benz,23998.0,(608) 286-3923,CarMax Madison,20986.0,White,Black,2014 Mercedes-Benz CLA250,2014.0,Mercedes-Benz,22998.0,608-286-3969,Carmax Madison,21000.0,White,Black,1
85499,WBA3B5C54DF594152,WBA3B5C54DF594152,2013 BMW 328 i xDrive,2013,BMW,19992.0,(414) 395-8880,Selig Auto Sales and Leasing,38462.0,Red,Black,2013 BMW 3 Series 4dr Sdn 328i xDrive AWD SULEV,2013.0,BMW,19992.0,877-208-7980,Selig Auto Sales and Leasing,38462.0,Red,Leather,1
85517,WBA3B5G54DNP41215,WBA3B5C54DF594152,2013 BMW 328 i xDrive,2013,BMW,17995.0,(262) 324-1193,Racine Honda,38252.0,Gray,Black,2013 BMW 3 Series 4dr Sdn 328i xDrive AWD SULEV,2013.0,BMW,19992.0,877-208-7980,Selig Auto Sales and Leasing,38462.0,Red,Leather,0
85523,WBAXH5C54CDW09517,WBAXH5C54CDW09517,2012 BMW 528 i xDrive,2012,BMW,14995.0,(608) 298-5371,DeSmet Auto Sales,91610.0,Black Sapphire Metallic,Black,2012 BMW 528i xDrive Sedan,2012.0,BMW,14995.0,877-428-6795,DeSmet Auto Sales,91610.0,Black Sapphire Metallic,Black,1
85682,4JGDA5HB3JB025526,55SWF4KB5JU235476,2018 Mercedes-Benz GLE 350 Base 4MATIC,2018,Mercedes-Benz,,(888) 821-5863,Mercedes-Benz of Milwaukee North,5015.0,Designo Diamond White Metallic,Black,2018 Mercedes-Benz C-Class C 300 4MATIC,2018.0,Mercedes-Benz,42994.0,888-570-6761 888-570-6837,Motorwerks of Barrington,3815.0,Silver,Crystal Gray/Black,0
85802,2T2HK31U47C042702,2T2HK31U47C042702,2007 Lexus RX 350,2007,Lexus,9495.0,(414) 326-9166,Diamond Jim's Motorcars,126480.0,Gray,Silver,2007 LEXUS RX 350 Base SUV,2007.0,Lexus,9495.0,888-261-9579,Diamond Jim's Motorcars,126480.0,Flint Mica,SILVER,1
85891,WBA8E3C58GK501971,WBA8E3C58GK501971,2016 BMW 328 i xDrive,2016,BMW,25899.0,(866) 690-6248,Boucher Nissan Waukesha,34592.0,Black,Black,2016 BMW 328i 328i Xdrive Sedan,2016.0,BMW,25899.0,877-917-4507,Boucher Nissan of Waukesha,34592.0,Black,BLACK,1
86114,WBA3B3C56FF546014,WBA3B5C5XFP654027,2015 BMW 328 i xDrive,2015,BMW,25958.0,(866) 932-0704,BMW of Milwaukee North,23349.0,Mineral Gray Metallic,Black,2015 BMW 328i xDrive w/SULEV Sedan,2015.0,BMW,25500.0,847-265-1122,Zeigler Nissan Gurnee,21693.0,Mineral Grey,BLACK,0
86139,WBA3B3G51FNR86268,WBA3B5C5XFP654027,2015 BMW 328 i xDrive,2015,BMW,25500.0,(815) 261-4475,BMW and Mazda of Crystal Lake,23245.0,Alpine White,,2015 BMW 328i xDrive w/SULEV Sedan,2015.0,BMW,25500.0,847-265-1122,Zeigler Nissan Gurnee,21693.0,Mineral Grey,BLACK,0
86154,WBA3B3G53FNR86613,WBA3B5C5XFP654027,2015 BMW 328 i xDrive,2015,BMW,25083.0,(815) 580-3161,Lou Bachrodt Automall,20694.0,Black,Black,2015 BMW 328i xDrive w/SULEV Sedan,2015.0,BMW,25500.0,847-265-1122,Zeigler Nissan Gurnee,21693.0,Mineral Grey,BLACK,0
86561,WAUBFGFF3F1040584,WAUBFGFF3F1040584,2015 Audi A3 2.0T Premium quattro,2015,Audi,20867.0,(414) 375-2104,Audi North Shore,31372.0,Monsoon Gray Metallic,Black,2015 Audi A3 2.0T Premium (S tronic) Sedan,2015.0,Audi,20867.0,414-543-3000,INTERNATIONAL AUTOS GROUP,31372.0,Monsoon gray metallic,Black,1
87002,JTHCE1BL2E5021159,JTHCE1BL2E5021159,2014 Lexus GS 350 Base,2014,Lexus,24943.0,(262) 229-4393,Fields Jaguar Land Rover Volvo Waukesha,37835.0,Gray,,2014 LEXUS GS 350 Base,2014.0,Lexus,24943.0,866-700-7434,Fields Jaguar Land Rover Volvo Madison,37835.0,Gray,,1
87006,JTHBK1GG0E2138255,JTHCE1BL2E5021159,2014 Lexus ES 350 Base,2014,Lexus,24800.0,(608) 729-3822,Schoepp Motors West,36707.0,Black,,2014 LEXUS GS 350 Base,2014.0,Lexus,24943.0,866-700-7434,Fields Jaguar Land Rover Volvo Madison,37835.0,Gray,,0
87331,5UXKR0C55J0X89610,5UXKR0C55J0X97996,2018 BMW X5 xDrive35i,2018,BMW,61494.0,(877) 591-3075,BMW of Milwaukee North,4651.0,Dark Graphite Metallic,Black,2018 BMW X5 xDrive35i SAV,2018.0,BMW,61250.0,847-265-1122,Zeigler Nissan Gurnee,4069.0,Black,,0
87475,5UXZV4C55CL766802,5UXZV4C55CL766802,2012 BMW X5 xDrive35i,2012,BMW,16695.0,(414) 939-8502,International Autos,97777.0,Vermillion Red Metallic,Oyster,2012 BMW X5 Xdrive35i SAV,2012.0,BMW,16695.0,,International Alfa Romeo,97777.0,Vermilion Red Metallic,Oyster,1
87728,2T2BZMCA0HC089608,2T2BZMCA5HC086459,2017 Lexus RX 350 350,2017,Lexus,46500.0,(414) 973-2600,Lexus of Milwaukee,5687.0,Eminent White Pearl,Black,Used 2017 Lexus RX 350 AWD,2017.0,Lexus,47000.0,866-619-2362 866-913-8078,Anderson Toyota Lexus,7522.0,Black,,0
87813,2T2BZMCA5HC086459,2T2BZMCA5HC086459,2017 Lexus RX 350,2017,Lexus,47000.0,(888) 347-2891,Anderson Toyota Lexus,7522.0,Black,,Used 2017 Lexus RX 350 AWD,2017.0,Lexus,47000.0,866-619-2362 866-913-8078,Anderson Toyota Lexus,7522.0,Black,,1
