name,year,maker,color,price,seller_name,seller_phone,seller_average_rating,seller_review_count,miles,distance_from_madison,exterior_color,interior_color,transmission,drivetrain,vin,id
2018 Audi A6 3.0T Premium quattro,2018,Audi,Black,64410.0,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522.0,0.0,55,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WAUG3AFC1JN044040,2806
2018 Audi A4 2.0T Premium Plus,2018,Audi,Blue,49150.0,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522.0,0.0,55,Moonlight Blue Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF43JA074898,2807
2018 Audi A4 2.0T Premium Plus,2018,Audi,Red,49150.0,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522.0,0.0,55,Matador Red Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF4XJA074722,2808
2018 Audi A6 2.0T Premium quattro,2018,Audi,Gray,39995.0,Ubersox Auto Group,(888) 606-5696,3.9,40.0,16175.0,57,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUF8AFC8JN017012,2809
2014 Audi A6 3.0 TDI Premium Plus quattro,2014,Audi,Black,29817.0,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57.0,51336.0,60,Black,Black,8-Speed Automatic,AWD,WAUHMAFC0EN006709,2810
2015 Audi Q5 2.0T Premium quattro,2015,Audi,Black,25348.0,Fields Jaguar Land Rover Volvo Waukesha,(262) 229-4393,4.6,57.0,69199.0,60,Black,Black,8-Speed Automatic,AWD,WA1LFAFP8FA098875,2811
2015 Audi A3 1.8T Premium,2015,Audi,Black,17977.0,Russ Darrow Waukesha Mitsubishi,(262) 510-2858,4.8,323.0,35595.0,60,Phantom Black Pearl,Black,6-Speed Automatic with Auto-Shift,FWD,WAUACGFF1F1008589,2812
2014 Audi Q7 3.0L TDI Prestige,2014,Audi,Black,38900.0,Midwest Highline,(815) 516-8789,,,44000.0,61,Charcoal,Black,8-SPEED A/T,All Wheel Drive,WA1WMAFE4ED008880,2813
2013 Audi S6 Prestige,2013,Audi,Blue,38900.0,Midwest Highline,(815) 516-8789,,,32550.0,61,Moonlight Blue Metallic,Black,7-SPEED A/T,All Wheel Drive,WAUF2AFC3DN150492,2814
2017 Audi Q5 Premium Plus,2017,Audi,Silver,38998.0,CarMax Waukesha,(262) 207-2339,,,6836.0,61,Silver,Brown,8-Speed Automatic w/OD,AWD,WA1L2AFP2HA059729,2815
2012 Audi A4 2.0T Prestige,2012,Audi,Black,16500.0,Midwest Highline,(815) 516-8789,,,77146.0,61,Black,Black,8-SPEED A/T,All Wheel Drive,WAUKFAFL4CN008654,2816
2015 Audi A4 2.0T Premium Plus quattro,2015,Audi,Blue,22500.0,Lexus of Brookfield,(262) 510-0474,4.9,184.0,40163.0,62,Dark Blue,Black,8-Speed Automatic,AWD,WAUFFAFL5FN035920,2817
2014 Audi A4 2.0T Premium quattro,2014,Audi,Black,21990.0,Hall Volkswagen Mazda,(888) 450-4176,4.6,56.0,22220.0,62,Black,Black,8-Speed Automatic,AWD,WAUBFAFL7EN045877,2818
2008 Audi S8 5.2,2008,Audi,Blue,19995.0,Alpha Motors,(262) 649-5754,4.8,4.0,143312.0,63,Blue,Black,6-SPEED A/T,All Wheel Drive,WAUPN94EX8N015563,2819
2008 Audi A4 2.0T,2008,Audi,Black,6944.0,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337.0,101184.0,67,Phantom Black Pearl,Black,6-Speed Automatic with Tiptronic,AWD,WAUDF78E38A018780,2820
1996 Audi A4 2.8 quattro,1996,Audi,Silver,1499.0,Russ Darrow Mazda of Milwaukee,(888) 364-8375,4.7,337.0,174554.0,67,Silver,Gray,5-Speed Manual,AWD,WAUEA88D1TA263831,2821
2015 Audi Q5 2.0T Premium,2015,Audi,Silver,29491.0,Lenz Truck Center,(920) 933-8265,4.8,1031.0,33906.0,67,Florett Silver Metallic,Black,8-Speed Automatic w/OD,AWD,WA1LFAFPXFA057390,2822
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Red,57410.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Matador Red Metallic / Black Roof,Atlas Beige,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF51JN011154,2823
2017 Audi A3 2.0T Premium Plus,2017,Audi,Black,31757.0,International Autos,(414) 939-8502,3.8,56.0,8200.0,68,Brilliant Black,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF0H1005476,2824
2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,Blue,28500.0,International Autos,(414) 269-8729,3.8,56.0,39570.0,68,Moonlight Blue Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1LFAFP6FA028744,2825
2012 Audi Q5 2.0T Premium quattro,2012,Audi,Black,16500.0,International Autos,(414) 939-8502,3.8,56.0,89610.0,68,Brilliant Black,Black,8-Speed Automatic,AWD,WA1CFBFP9CA044308,2826
2012 Audi A4 2.0T Premium Plus quattro,2012,Audi,White,14792.0,International Autos,(414) 939-8502,3.8,56.0,88075.0,68,Glacier White Metallic,Cardamom Beige,8-Speed Automatic,AWD,WAUFFAFL8CA101492,2827
2018 Audi A4 2.0T Premium Plus,2018,Audi,Gray,50100.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Manhattan Gray Metallic,Rock Gray,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JA058448,2828
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Gray,50850.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUPNAF56JA024725,2829
2013 Audi Q7 3.0 TDI Premium Plus,2013,Audi,Gray,29000.0,International Autos,(414) 939-8502,3.8,56.0,56743.0,68,Daytona Gray Pearl,Espresso,8-Speed Automatic,AWD,WA1LMBFE8DD012616,2830
2009 Audi A4 2.0T Premium quattro,2009,Audi,Silver,9872.0,International Autos,(414) 939-8502,3.8,56.0,103949.0,68,Ice Silver Metallic,Black,6-Speed Automatic,AWD,WAULF78K19N033001,2831
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,White,57685.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Ibis White / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF50JN005040,2832
2015 Audi Q5 3.0T Premium Plus quattro,2015,Audi,Gray,31900.0,International Autos,(414) 269-8729,3.8,56.0,35942.0,68,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WA1DGAFP7FA048261,2833
2015 Audi Q5 3.0T Premium Plus quattro,2015,Audi,Blue,33500.0,International Autos,(414) 939-8502,3.8,56.0,21374.0,68,Moonlight Blue Metallic,Chestnut Brown,8-Speed Automatic,AWD,WA1DGAFP9FA068740,2834
2018 Audi Q3 2.0T Premium Plus,2018,Audi,White,33500.0,International Autos,(414) 939-8502,3.8,56.0,6002.0,68,Glacier White Metallic,Chestnut Brown,6-Speed Automatic,AWD,WA1ECCFS0JR001311,2835
2015 Audi S5 3.0T Premium Plus quattro,2015,Audi,Gray,36000.0,International Autos,(414) 939-8502,3.8,56.0,27996.0,68,Daytona Gray Pearl Effect / Black Roof,Black / Silver,7-Speed Automatic with Auto-Shift,AWD,WAUCGAFH1FN005129,2836
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Gray,51700.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF59JA004645,2837
2018 Audi A6 3.0T Premium quattro,2018,Audi,White,60210.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUG3AFCXJN006015,2838
2018 Audi A3 2.0T Premium quattro,2018,Audi,Blue,43210.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Cosmos Blue Metallic / Black Roof,Rock Gray,6-Speed Automatic with Auto-Shift,AWD,WAU78LFFXJ1001217,2839
2018 Audi A3 2.0T Premium quattro,2018,Audi,White,37125.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Ibis White,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF5J1017550,2840
2018 Audi A4 2.0T Premium Plus,2018,Audi,White,48460.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Glacier White Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF42JN001255,2841
2014 Audi A5 Premium Plus,2014,Audi,Black,28977.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,39181.0,68,Black,Saddle,8-SPEED A/T,All Wheel Drive,WAULFAFH4EN011282,2842
2014 Audi A7 3.0 Prestige,2014,Audi,Gray,34998.0,CarMax Metro Parc,(414) 214-9772,4.0,2.0,50926.0,68,Gray,Brown,8-Speed Automatic w/OD,AWD,WAU2GAFC5EN014415,2843
2018 Audi A6 3.0T Premium quattro,2018,Audi,White,68260.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUH3AFC2JN011682,2844
2014 Audi allroad 2.0T Premium quattro,2014,Audi,Blue,24500.0,International Autos,(414) 939-8502,3.8,56.0,41976.0,68,Moonlight Blue Metallic,Beige,8-Speed Automatic,AWD,WA1TFAFL9EA141910,2845
2016 Audi S5 3.0T Premium Plus quattro,2016,Audi,Gray,43500.0,International Autos,(414) 269-8729,3.8,56.0,27075.0,68,Daytona Gray Pearl Effect,Black,7-Speed Automatic with Auto-Shift,AWD,WAUC4AFR6GA020977,2846
2006 Audi A4 2.0T,2006,Audi,Red,6999.0,Car King,(414) 255-0262,3.2,39.0,122141.0,68,Brilliant Red,Tan,Automatic,All Wheel Drive,WAUDF78EX6A193640,2847
2016 Audi A6 2.0T Premium quattro,2016,Audi,Black,34000.0,International Autos,(414) 269-8729,3.8,56.0,39945.0,68,Brilliant Black,Black,8-Speed Automatic,AWD,WAUFFAFC3GN106288,2848
2018 Audi A6 2.0T Premium Plus,2018,Audi,Gray,54510.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUG8AFC4JN011602,2849
2018 Audi Q3 2.0T Premium Plus,2018,Audi,Black,41155.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Brilliant Black,Black,6-Speed Automatic,AWD,WA1JCCFS7JR011445,2850
2015 Audi Q7 3.0T Premium Plus,2015,Audi,Gray,33000.0,International Autos,(414) 939-8502,3.8,56.0,46983.0,68,Daytona Gray Pearl,Limestone,8-Speed Automatic,AWD,WA1LGAFE6FD006141,2851
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Black,58190.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Mythos Black Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF59JN009720,2852
2006 Audi A6 3.2L,2006,Audi,Gray,7499.0,Car King,(414) 255-0262,3.2,39.0,120632.0,68,Slate Grey,Black,6-SPEED A/T,All Wheel Drive,WAUDG74F56N053886,2853
2011 Audi A4 2.0T Premium  Plus,2011,Audi,White,16467.0,Selig Auto Sales and Leasing,(414) 395-8880,5.0,15.0,52078.0,68,White,Cardamom Beige,8-SPEED A/T,All Wheel Drive,WAUWFAFL0BA051184,2854
2009 Audi A4 2.0T Prem Plus,2009,Audi,Black,10495.0,Classic Motorcars,(414) 219-1011,4.8,149.0,57060.0,70,Brilliant Black,CARDAMOM BEIGE,6-SPEED A/T,All Wheel Drive,WAUSF78KX9N048981,2855
2016 Audi S3 2.0T Premium Plus quattro,2016,Audi,Silver,36967.0,Audi North Shore,(414) 375-2104,3.5,14.0,24236.0,72,Florett Silver Metallic,Black / Magma Red,6-Speed Automatic with Auto-Shift,AWD,WAUB1GFF6G1038778,2856
2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,Black,31967.0,Audi North Shore,(414) 375-2104,3.5,14.0,25867.0,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1LFAFP2FA078458,2857
2015 Audi A4 2.0T Premium Plus quattro,2015,Audi,Silver,24767.0,Audi North Shore,(414) 375-2104,3.5,14.0,37814.0,72,Florett Silver Metallic,Black,8-Speed Automatic,AWD,WAUFFAFL2FN012031,2858
2013 Audi RS 5 4.2,2013,Audi,Blue,47967.0,Audi North Shore,(414) 375-2104,3.5,14.0,16253.0,72,Estorial Blue Crystal Effect,Black,7-Speed Automatic with Auto-Shift,AWD,WUAC6AFH0DN900228,2859
2015 Audi SQ5 3.0T Premium Plus quattro,2015,Audi,Black,38867.0,Audi North Shore,(414) 375-2104,3.5,14.0,33392.0,72,Mythos Black Metallic,Black,8-Speed Automatic,AWD,WA1CGAFP8FA023560,2860
2015 Audi A3 2.0T Premium quattro,2015,Audi,Gray,20867.0,Audi North Shore,(414) 375-2104,3.5,14.0,31372.0,72,Monsoon Gray Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUBFGFF3F1040584,2861
2016 Audi Q5 3.0T Prestige quattro,2016,Audi,White,41967.0,Audi North Shore,(414) 375-2104,3.5,14.0,15222.0,72,Glacier White Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1W7AFP8GA012296,2862
2015 Audi Q5 2.0T Premium Plus quattro,2015,Audi,Gray,26967.0,Audi North Shore,(414) 375-2115,3.5,14.0,59215.0,72,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WA1LFAFP0FA057155,2863
2013 Audi A5 2.0T Premium Plus quattro,2013,Audi,Other,20967.0,Audi North Shore,(414) 375-2115,3.5,14.0,31825.0,72,Ice Silver Metallic / Brown Roof,Black,8-Speed Automatic,AWD,WAULFAFR8DA080300,2864
2014 Audi S4 Premium Plus,2014,Audi,Other,30900.0,5 Corners Chrysler Dodge Jeep RAM,(888) 454-5748,5.0,8.0,45670.0,72,,,7-SPEED A/T,All Wheel Drive,WAUBGAFL1EA154257,2865
2018 Audi A4 2.0T Premium Plus,2018,Audi,White,49150.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Glacier White Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENAF40JA013783,2866
2018 Audi Q5 2.0T Prestige quattro,2018,Audi,Black,55695.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Mythos Black Metallic,Nougat Brown / Black,7-Speed Automatic with Auto-Shift,AWD,WA1CNAFY5J2126453,2867
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Red,52950.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Matador Red Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUTNAF56JA000617,2868
2014 Audi A6 2.0T Premium Plus quattro,2014,Audi,Gray,23686.0,Reichert Chevrolet Buick,(815) 572-4289,4.2,11.0,47619.0,72,Quartz Gray Metallic,Black,8-Speed Automatic,AWD,WAUGFAFC8EN074889,2869
2017 Audi Q5 2.0T Premium quattro,2017,Audi,Silver,33173.0,Van Horn Latino of Milwaukee,(414) 375-4933,5.0,1.0,28953.0,73,Florett Silver Metallic,Pistachio Beige,8-Speed Automatic,AWD,WA1C2AFP4HA096460,2870
2009 Audi A5 3.2 quattro,2009,Audi,Silver,10991.0,Runde Chevrolet,(888) 380-6201,4.8,108.0,106141.0,73,Silver,,6-Speed Automatic,AWD,WAUDK78T39A049345,2871
2015 Audi A3 2.0T Premium Plus quattro,2015,Audi,White,21343.0,Porsche Milwaukee North,(888) 481-5925,,,37314.0,74,Glacier White Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUEFGFF4F1011009,2872
2012 Audi A8 4.2 quattro,2012,Audi,Gray,21717.0,Porsche Milwaukee North,(888) 481-5925,,,107692.0,74,Quartz Gray Metallic,Black,8-Speed Automatic,AWD,WAUAVAFDXCN021335,2873
2014 Audi Q7 3.0L TDI Premium Plus,2014,Audi,Black,28995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,60671.0,76,Night Black,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE8ED001322,2874
2014 Audi Q7 3.0L TDI Premium Plus,2014,Audi,Gray,27995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,64327.0,76,Daytona Gray Pearl Effect,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE2ED009920,2875
2013 Audi Q7 3.0L TDI Premium Plus,2013,Audi,Gray,28995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,45191.0,76,Lava Gray Pearl Effect,Black,8-SPEED A/T,All Wheel Drive,WA1LMAFE0DD010854,2876
2013 Audi A6 2.0T Premium Plus,2013,Audi,Gray,15995.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,91321.0,76,Quartz Gray Metallic,Black,8-SPEED A/T,All Wheel Drive,WAUGFAFC2DN145650,2877
2015 Audi A3 2.0T Premium,2015,Audi,Gray,27000.0,Jacobson Auto Sales,(888) 694-7192,5.0,5.0,9484.0,79,Lotus Gray Metallic,Black,6-SPEED A/T,AWD,WAUEFGFF0F1093966,2878
2017 Audi A8 3.0T quattro,2017,Audi,White,48780.0,VROOM (Milwaukee),(877) 682-3020,,,28290.0,73,White,Brown,8-Speed Automatic w/OD,AWD,WAU44AFD6HN012834,2879
2015 Audi Q3 2.0T Premium Plus,2015,Audi,Black,23730.0,VROOM (Milwaukee),(877) 682-3020,,,55441.0,73,Black,Black,6-Speed Automatic w/OD,AWD,WA1EFCFS1FR013353,2880
2018 Audi S5 Prestige,2018,Audi,White,62230.0,VROOM (Milwaukee),(877) 682-3020,,,5524.0,73,White,Black,8-Speed Automatic w/OD,AWD,WAUC4CF5XJA034073,2881
2016 Audi A6 2.0T Premium,2016,Audi,White,30730.0,VROOM (Milwaukee),(877) 682-3020,,,37754.0,73,White,Tan,7-Speed Auto-Shift Manual w/OD,FWD,WAUDFAFC7GN114157,2882
2016 Audi A4 2.0T Premium Plus quattro,2016,Audi,White,27730.0,VROOM (Milwaukee),(877) 682-3020,,,20194.0,73,White,Black,8-Speed Automatic w/OD,AWD,WAUFFAFL5GN000554,2883
2014 Audi Q7 3.0 TDI Premium,2014,Audi,White,33730.0,VROOM (Milwaukee),(877) 682-3020,,,52206.0,73,White,Black,8-Speed Automatic w/OD,AWD,WA1LMAFE2ED001526,2884
2016 Audi A4 2.0T Premium Plus quattro,2016,Audi,Silver,25730.0,VROOM (Milwaukee),(877) 682-3020,,,29139.0,73,Silver,Black,8-Speed Automatic w/OD,AWD,WAUFFAFL4GN013716,2885
2014 Audi A6 2.0T Premium,2014,Audi,Black,25980.0,VROOM (Milwaukee),(877) 682-3020,,,27270.0,73,Black,Black,8-Speed CVT w/OD,FWD,WAUDFAFC6EN164481,2886
2016 Audi Q5 2.0T Premium,2016,Audi,Gray,33730.0,VROOM (Milwaukee),(877) 682-3020,,,24073.0,73,Gray,Gray,8-Speed Automatic w/OD,AWD,WA1L2AFP6GA127903,2887
2015 Audi A5 2.0T quattro,2015,Audi,Red,29730.0,VROOM (Milwaukee),(877) 682-3020,,,37796.0,73,Red,Black,8-Speed Automatic w/OD,AWD,WAUMFAFH0FN000723,2888
2017 Audi Q3 2.0T Premium,2017,Audi,Black,25480.0,VROOM (Milwaukee),(877) 682-3020,,,23139.0,73,Black,Black,6-Speed Automatic w/OD,FWD,WA1BCCFS3HR013952,2889
2018 Audi Q5 2.0T Premium,2018,Audi,Black,46398.0,Van Horn Ford of Oconomowoc,(262) 264-7724,4.8,76.0,3067.0,46,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY8J2004536,2890
2014 Audi A6 2.0T Premium Plus,2014,Audi,Other,19499.0,Speedway Auto Mall,(815) 209-9189,2.6,64.0,76860.0,52,Not Specified,Other,8-SPEED A/T,All Wheel Drive,WAUGFAFC7EN119871,2891
2018 Audi A6 3.0T quattro Sport,2018,Audi,Gray,60410.0,Napleton Autowerks Loves Park,(815) 916-4212,4.9,522.0,0.0,55,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUF3AFC0JN070303,2892
2007 Audi A8 L 4.2 quattro,2007,Audi,Black,8999.0,Car King,(414) 255-0262,3.2,39.0,142637.0,68,Black,Black,6-SPEED A/T,All Wheel Drive,WAUMV44E27N018560,2893
2018 Audi A3 2.0T Premium quattro,2018,Audi,Black,41735.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Mythos Black Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUJ8GFF9J1002291,2894
2018 Audi A6 3.0T Premium quattro,2018,Audi,White,60210.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Glacier White Metallic,Black,8-Speed Automatic,AWD,WAUG3AFCXJN004698,2895
2018 Audi A6 2.0T Premium Plus,2018,Audi,Gray,55560.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUG8AFC8JN009397,2896
2018 Audi Q3 2.0T Premium Plus,2018,Audi,Gray,41730.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1JCCFS6JR011212,2897
2018 Audi A4 2.0T Premium Plus,2018,Audi,White,48150.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Glacier White Metallic,Atlas Beige / Gray,7-Speed Automatic with Auto-Shift,AWD,WAUENAF44JA074330,2898
2018 Audi S3 2.0T Premium Plus quattro,2018,Audi,Red,48205.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Tango Red Metallic,Black,6-Speed Automatic with Auto-Shift,AWD,WAUB1GFF5J1008968,2899
2018 Audi A7 3.0T Premium Plus quattro,2018,Audi,Gray,73560.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Tornado Gray Metallic,Black,8-Speed Automatic,AWD,WAUW3AFC3JN052054,2900
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Black,50850.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUPNAF57JA009683,2901
2013 Audi A5 2.0T quattro,2013,Audi,White,20998.0,CarMax Metro Parc,(414) 214-9772,4.0,2.0,50955.0,68,White,Gray,8-Speed Automatic w/Manual Shift,AWD,WAULFAFR4DA041638,2902
2017 Audi A4 2.0T Premium quattro,2017,Audi,Silver,45275.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Florett Silver Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUANAF44HN031317,2903
2018 Audi S5 3.0T Prestige quattro,2018,Audi,White,75655.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Glacier White Metallic / Black Roof,Black,8-Speed Automatic,AWD,WAU24GF58JN007076,2904
2018 Audi Q5 2.0T Premium,2018,Audi,Blue,50590.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Navarra Blue Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WA1ANAFY5J2017241,2905
2018 Audi A4 2.0T Premium quattro,2018,Audi,Gray,45310.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF46JN001402,2906
2018 Audi A4 2.0T Premium quattro,2018,Audi,White,44735.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Ibis White,Black,7-Speed Automatic with Auto-Shift,AWD,WAUDNAF47JN001151,2907
2018 Audi Q5 2.0T Premium,2018,Audi,Blue,54495.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Moonlight Blue Metallic,Rock Gray,7-Speed Automatic with Auto-Shift,AWD,WA1BNAFY2J2121805,2908
2018 Audi A5 2.0T Premium quattro,2018,Audi,Black,53480.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Mythos Black Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUENCF52JA067963,2909
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Gray,57755.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Manhattan Gray Metallic / Black Roof,Black,7-Speed Automatic with Auto-Shift,AWD,WAUYNGF59JN012293,2910
2018 Audi Q3 2.0T Premium Plus,2018,Audi,Gray,41165.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1JCCFSXJR012072,2911
2018 Audi A6 3.0T Premium quattro,2018,Audi,White,63375.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Glacier White Metallic,Nougat Brown,8-Speed Automatic,AWD,WAUG3AFC1JN011510,2912
2014 Audi A4 Premium,2014,Audi,Black,17995.0,Reo Motors,(414) 312-4806,3.4,60.0,37943.0,73,Black,Black,8-SPEED A/T,All Wheel Drive,WAUBFAFL0EN027608,2913
2009 Audi A5 2dr Coupe Auto,2009,Audi,Gray,15590.0,Car Castle,(262) 456-5159,4.9,45.0,82783.0,76,Meteor Gray Pearl,Black,6-speed Automatic,All Wheel Drive,WAUDK78T69A027047,2914
2016 Audi A6 3.0L TDI Premium Plus,2016,Audi,Gray,36998.0,"AutoSource Motors, Inc.",(414) 455-6995,4.9,162.0,10597.0,76,Tornado Gray Metallic,Black,8-SPEED A/T,All Wheel Drive,WAUFMAFC8GN010534,2915
2016 Audi Q3 2.0T Premium Plus,2016,Audi,White,26525.0,Mike,,,,41000.0,79,White,Brown,Automatic,4x4/4-wheel drive,WA1EFCFS8GR003470,2916
2014 Audi Q7 3.0T S Line Prestige,2014,Audi,Black,31500.0,BMW and Mazda of Crystal Lake,(815) 261-4475,4.6,422.0,52198.0,79,Black,Black,8-Speed Automatic,AWD,WA1DGAFE1ED017714,2917
2015 Audi S5 Premium Plus,2015,Audi,Blue,35980.0,VROOM (Milwaukee),(877) 682-3020,,,43749.0,73,Blue,Black,Automatic,AWD,WAUCGAFH4FN005982,2918
2013 Audi A5 Premium Plus,2013,Audi,White,19995.0,Classic Motorcars,(414) 219-1011,4.8,149.0,24998.0,70,Glacier White Metallic,S LINE BLACK,8-SPEED A/T,All Wheel Drive,WAULFAFR3DA078762,2919
2018 Audi Q3 2.0T Sport Premium,2018,Audi,Gray,39615.0,Audi North Shore,(414) 375-4847,3.5,14.0,0.0,72,Daytona Gray Pearl Effect,Black,6-Speed Automatic,AWD,WA1ECCFS7JR016856,2920
2018 Audi A5 2.0T Premium Plus quattro,2018,Audi,Gray,50850.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Manhattan Gray Metallic,Black,7-Speed Automatic with Auto-Shift,AWD,WAUPNAF55JA017801,2921
2015 Audi Q5 2.0T Premium,2015,Audi,Silver,30998.0,CarMax Metro Parc,(414) 214-9772,4.0,2.0,18692.0,68,Silver,Black,8-Speed Automatic w/OD,AWD,WA1CFAFP7FA030471,2922
2018 Audi Q3 2.0T Premium Plus,2018,Audi,White,41730.0,International Autos,(414) 203-5342,3.8,56.0,0.0,68,Glacier White Metallic,Black,6-Speed Automatic,AWD,WA1JCCFS2JR011062,2923
2013 Audi A5 2.0T Premium Plus quattro,2013,Audi,Gray,13667.0,Audi North Shore,(414) 375-2115,3.5,14.0,114675.0,72,Monsoon Gray Metallic,Black,8-Speed Automatic,AWD,WAULFAFR8DA039018,2924
2015 Audi Q5 2.0T Premium,2015,Audi,Gray,26797.0,Lenz Truck Center,(920) 933-8265,4.8,1031.0,48770.0,67,Lava Gray Pearl Effect,Black,8-Speed Automatic w/OD,AWD,WA1CFAFP9FA030486,2925
