name,VIN,make,model,year,price,miles,Exterior Color,Interior Color,Seller Name,Seller Phone,Transmission,Drivetrain
2017 BMW 7 Series 740e xDrive iPerformance With Navigation & AWD,WBA7J2C3XHG497975,BMW,7 Series,2017,66444,13487,Black Sapphire Metallic,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2018 BMW X5 xDrive35i With Navigation & AWD,5UXKR0C50J0X85206,BMW,X5,2018,64888,4752,Carbon Black Metallic,Black,Motor Werks Honda,847-381-8900,,4-Wheel Drive
2015 BMW X1 xDrive35i AWD,WBAVM5C56FVV94102,BMW,X1,2015,26977,19795,Black,Terra,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2014 BMW 3 Series 328i xDrive AWD,WBA3B5C57EP543028,BMW,3 Series,2014,26888,23979,Alpine White,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2015 BMW 5 Series 550i xDrive With Navigation & AWD,WBAKP9C53FD979799,BMW,5 Series,2015,42000,24477,Dark Graphite Metallic,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2018 BMW X5 xDrive35i With Navigation & AWD,5UXKR0C52J0X88401,BMW,X5,2018,56888,4417,Dark Graphite Metallic,Black,Motor Werks Honda,847-381-8900,,4-Wheel Drive
2016 BMW M5 DINAN Stage II,WBSFV9C50GG343327,BMW,M5,2016,69800,17115,Singapore Gray Metallic,Sakhir Orange/Black,Motor Werks Honda,847-381-8900,Automated Manual,Rear Wheel Drive
2015 BMW M6 Base With Navigation,WBSLZ9C59FD651278,BMW,M6,2015,68777,24719,Black Sapphire Metallic,Black,Motor Werks Honda,847-381-8900,Automated Manual,Rear Wheel Drive
2015 BMW 6 Series 650i xDrive With Navigation & AWD,WBAYP1C59FD216987,BMW,6 Series,2015,59777,8572,Alpine White,Vermilion Red,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2017 BMW X5 xDrive35i With Navigation & AWD,5UXKR0C5XH0U55261,BMW,X5,2017,58987,10303,Jet Black,Ivory White/Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2017 BMW X5 xDrive35i With Navigation & AWD,5UXKR0C31H0V73942,BMW,X5,2017,58888,7602,,,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2018 BMW 5 Series 540i xDrive With Navigation & AWD,WBAJE7C58JWC54706,BMW,5 Series,2018,58888,6515,Mediterranean Blue Metallic,Black,Motor Werks Honda,847-381-8900,,
2018 BMW X5 xDrive35i With Navigation & AWD,5UXKR0C51J0X91399,BMW,X5,2018,58888,4228,Space Gray Metallic,Black,Motor Werks Honda,847-381-8900,,4-Wheel Drive
2018 BMW X5 xDrive35i With Navigation & AWD,5UXKR0C59J0X84331,BMW,X5,2018,58888,4419,,Black,Motor Werks Honda,847-381-8900,,4-Wheel Drive
2017 BMW X5 xDrive40e With Navigation & AWD,5UXKT0C31H0V95604,BMW,X5,2017,58777,9548,Black Sapphire Metallic,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2015 BMW X1 xDrive28i AWD,WBAVL1C58FVY37114,BMW,X1,2015,25994,34888,Deep Sea Blue Metallic,Terra,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2015 BMW X1 xDrive28i AWD,WBAVL1C55FVY34400,BMW,X1,2015,25994,26734,Mineral Gray Metallic,Black,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
2015 BMW X1 xDrive28i AWD,WBAVL1C51FVY31574,BMW,X1,2015,25577,15935,Orange,Oyster,Motor Werks Honda,847-381-8900,Automatic,All Wheel Drive
Used 2008 BMW X5 4.8i AWD 4dr SUV,5UXFE83598L163708,BMW,X5,2008,11500,124317,Black Sapphire Metallic,Gray,Marquardt Of Barrington,(224) 633-1627,Automatic,All Wheel Drive
Used 2008 BMW 550i Sedan,WBANW53598CT53563,BMW,5 Series,2008,11500,105116,Black Sapphire Metallic,Natural Brown,Marquardt Of Barrington,(224) 633-1627,Manual,Rear Wheel Drive
2011 BMW X5 xDrive35d SAV,5UXZW0C58BL661000,BMW,X5,2011,18495,65457,Black Sapphire Metallic,OYSTER,Motor Werks of Barrington,(866) 938-9842,Automatic,All Wheel Drive
2016 BMW 750i xDrive Sedan,WBA7F2C54GG419807,BMW,7 Series,2016,69888,6894,Dark Graphite,IVORY WHITE/BLACK,Motor Werks of Barrington,(866) 938-9842,Automatic,All Wheel Drive
Used 2014 BMW 320i Sedan,WBA3B1C51EK132813,BMW,3 Series,2014,17955,23990,Jet Black,Black,Neuville Motors,(715) 942-7237,Automatic,Rear Wheel Drive
2013 BMW 5 Series 535i xDrive,WBAFU7C54DDU66475,BMW,5 Series,2013,21755,70850,Alpine White,Cinnamon Brown,Libertyville Mitsubishi,888-553-5057 888-553-5079,Automatic,All Wheel Drive
2010 BMW 3 Series 328i xDrive,WBAPK7C53AA461002,BMW,3 Series,2010,11625,80995,,Gray,Libertyville Mitsubishi,888-553-5057 888-553-5079,Manual,All Wheel Drive
2011 BMW X5 SAV All Wheel Drive,5UXZV4C56BL409286,BMW,X5,2011,15496,97600,Vermilion Red,BLACK,AutoNation Toyota Libertyville,(224) 993-9001,Automatic,All Wheel Drive
2011 BMW 550i xDrive Sedan All Wheel Drive,WBAFU9C54BC784983,BMW,5 Series,2011,14415,96762,Carbon Black,BLACK,AutoNation Toyota Libertyville,(224) 993-9001,Automatic,All Wheel Drive
2011 BMW 535i xDrive Sedan All Wheel Drive,WBAFU7C56BC779742,BMW,5 Series,2011,11612,118472,Imperial Blue,VENETO BEIGE,AutoNation Toyota Libertyville,(224) 993-9001,Automatic,All Wheel Drive
2012 BMW 5 Series 528i xDrive,WBAXH5C59CDW03518,BMW,5 Series,2012,12345,110493,Jet Black,Cinnamon Brown,Liberty Chrysler Jeep Dodge & Ram,(888) 346-7082,Automatic,All Wheel Drive
2013 BMW X3 xDrive28i SAV,5UXWX9C5XD0D06857,BMW,X3,2013,,72301,,,libraty kia,877-593-6264,Automatic,All Wheel Drive
2015 BMW X3 xDrive28i SAV,5UXWX9C54F0D57077,BMW,X3,2015,26995,43450,Jet Black,,Brilliance Subaru,(224) 281-4300,Automatic,All Wheel Drive
2015 BMW X5 xDrive35i,5UXKR0C59F0K59485,BMW,X5,2015,32303,59301,Sparkling Brown Metallic,Black,Elgin Volkswagen,877-797-6424,Automatic,All Wheel Drive
1998 BMW 3 Series 323iC,WBABJ7335WEA17280,BMW,3 Series,1998,5395,116837,,tan,Elgin Volkswagen,(877) 797-6424,Manual,Rear Wheel Drive
2014 BMW X1 xDrive28i,WBAVL1C54EVY10104,BMW,X1,2014,16480,73470,Mineral Gray Metallic,Black,Elgin Volkswagen,(877) 797-6424,Automatic,All Wheel Drive
2013 BMW 3-Series 328i Sedan,WBA3A5G59DNP23456,BMW,3 Series,2013,12910,102358,Black,Leather,Fortune Motor Group Inc.,877-856-2776,Manual,Rear Wheel Drive
1998 BMW 740 Vin: WBAGJ8325WDM15420 | Stock: DAAW-M15420,WBAGJ8325WDM15420,BMW,7-Series,1998,,,Black,Beige,Chicago Car Auction Inc.,,Automatic,Rear Wheel Drive
2014 BMW 7 Series 4dr Sdn 750Li Xdrive AWD,WBAYF8C50ED142028,BMW,7 Series,2014,33199,51997,Jet Black,BLACK,Elgin Hyundai,888-221-3831 888-263-1297,Automatic,All Wheel Drive
2012 BMW 3 Series 4dr Sdn 328i RWD,WBA3A5C50CF256958,BMW,3 Series,2012,13199,79768,Mineral Gray Metallic,EVEREST GRAY W/BLACK HIGHLIGHT,Elgin Hyundai,888-221-3831 888-263-1297,Manual,Rear Wheel Drive
2007 BMW X3 3.0si SAV,WBXPC93477WF04860,BMW,X3,2007,7713,85784,Crimson Red,,Napleton's Elgin Kia,(888) 708-9138,Manual,All Wheel Drive
2006 BMW 530xi Sedan,WBANF73576CG65974,BMW,5 Series,2006,10412,69452,Titanium Silver,BLACK,Napleton's Elgin Kia,(888) 708-9138,Manual,All Wheel Drive
2011 BMW 328i 328i Convertible,WBADW3C51BE539366,BMW,3 Series,2011,11943,90015,Jet Black,,Napleton's Elgin Kia,(888) 708-9138,Manual,Rear Wheel Drive
2002 BMW 325Ci Coupe,WBABN33492PG55942,BMW,3 Series,2002,2513,188662,Titanium Silver,,Napleton's Elgin Kia,(888) 708-9138,Manual,Rear Wheel Drive
Internet Price 2011 BMW M3 Sedan COMPETITION PACKAGE NAVI,WBSPM9C51BE203024,BMW,M3,2011,26950,30942,Gray,,Quick Sales Corporation,,Manual,Rear Wheel Drive
2002 BMW 330Ci Coupe 5 Speed - Clean Carfax - M3 Clone,WBABN53422JU26174,BMW,3 Series,2002,4950,183599,Black,,Quick Sales Corporation,,Manual,Rear Wheel Drive
2002 BMW 325i RWD,WBAET37452NJ21679,BMW,3 Series,2002,3950,179517,Gray,,Quick Sales Corporation,,Manual,Rear Wheel Drive
2006 BMW 325 325i - 6 Speed Manual - Clean Carfax - Financing Available!!,WBAVB13536KR56953,BMW,3 Series,2006,5800,131159,Silver,,Quick Sales Corporation,,Manual,Rear Wheel Drive
2014 BMW 3 Series 320i xDrive,WBA3C3C53EF986932,BMW,3 Series,2014,15999,51700,,,Savi Auto Dealer Inc,,Automatic,All Wheel Drive
2013 BMW 6 Series 650i xDrive Gran Coupe,WBA6B4C54DD098187,BMW,6 Series Gran Coupe,2013,37000,49300,,,Savi Auto Dealer Inc,,Automatic,All Wheel Drive
Used 2014 BMW X3 xDrive35i AWD 4dr SAV,5UXWX7C5XE0E77372,BMW,X3,2014,25995,52348,Maroon,Black,Billion Chevrolet Buick GMC,563-519-3244,Automatic,All Wheel Drive
2012 BMW 535i xDrive Sedan All-wheel Drive,WBAFU7C58CDU64193,BMW,5 Series,2012,23995,34495,Silver,BLACK,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2010 BMW M5,WBSNB9C51AC043184,BMW,M5,2010,22600,74925,Black Sapphire,Black,Right Lane Motors,563-219-8890,Automated Manual,Rear Wheel Drive
2012 BMW X5 xDrive35i Premium 35i Premium SAV All-wheel Drive,5UXZV4C50CL759708,BMW,X5,2012,17959,81971,Deep Sea Blue,BLACK,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2015 BMW X3 xDrive35i SAV All-wheel Drive,5UXWX7C57F0K31670,BMW,X3,2015,30995,55356,Melbourne Red,SADDLE BROWN,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2016 BMW M4 2dr Conv Convertible Rear-wheel Drive,WBS3U9C58GP969326,BMW,M4,2016,61997,18912,Black,BLACK,Billion Toyota of Clinton,,Manual,Rear Wheel Drive
2011 BMW 750Li xDrive Sedan All-wheel Drive,WBAKC8C57BC432993,BMW,7 Series,2011,24996,60755,Silver,BLACK,Billion Toyota of Clinton,,Automatic,All Wheel Drive
2009 BMW 335i Coupe Rear-wheel Drive,WBAWB735X9P047624,BMW,3 Series,2009,14429,65460,Alpine White,BLACK,Billion Toyota of Clinton,,Manual,Rear Wheel Drive
2009 BMW 328i Coupe Rear-wheel Drive,WBAWB33519P137074,BMW,3 Series,2009,9996,51334,Space Gray,BLACK,Billion Toyota of Clinton,,Manual,Rear Wheel Drive
2012 BMW X3 28i-AWD SUV Straight 6-Cyl Engine,5UXWX5C53CL716662,BMW,X3,2012,,70792,Vermillion Red Metallic,BLACK,Dick Brantmeier Ford Inc,920-458-6111,Automatic,All Wheel Drive
2009 BMW 328 i,WBAPH77529NM45113,BMW,3 Series,2009,8995,84990,Black,Tan,Corporate Cars of Wisconsin,920-452-2415,Manual,Rear Wheel Drive
2007 BMW 3 Series 328xi,WBAVC93557K034164,BMW,3 Series,2007,8699,88646,Barbera Red Metallic,Beige,Arlington Acura in Palatine,866-231-0455 866-892-7510,Manual,All Wheel Drive
2014 BMW 3 Series 328i xDrive,WBA3B3C55EJ977584,BMW,3 Series,2014,19398,58676,Mineral Gray Metallic,Black,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,All Wheel Drive
2017 BMW X1 xDrive28i,WBXHT3Z37H4A54091,BMW,X1,2017,36698,5277,,,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,All Wheel Drive
2011 BMW X5 xDrive35i,5UXZV4C51BL738106,BMW,X5,2011,17998,77715,,,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,All Wheel Drive
2010 BMW 5-Series 535xi,WBANV9C52AC390812,BMW,5 Series,2010,13000,76783,Dark Blue,Leather,Car City Inc,866-901-0639,Manual,All Wheel Drive
2011 BMW 3-Series 328i xDrive,WBAPK7C58BA973064,BMW,3 Series,2011,13000,83917,White,Leather,Car City Inc,866-901-0639,Manual,All Wheel Drive
2012 BMW 3 Series 328i,WBA3A5C58CF258182,BMW,3 Series,2012,15698,53062,Space Gray Metallic,Oyster,Arlington Acura in Palatine,866-231-0455 866-892-7510,Manual,Rear Wheel Drive
2009 BMW 3 Series 335i,WBAWL73579P179284,BMW,3 Series,2009,14698,74957,Titanium Silver Metallic,Gray,Arlington Acura in Palatine,866-231-0455 866-892-7510,Manual,Rear Wheel Drive
2011 BMW X3 xDrive28i,5UXWX5C58BL715005,BMW,X3,2011,15900,67309,Gray,Leather,Car City Inc,866-901-0639,Automatic,All Wheel Drive
2011 BMW 5-Series 535xi,WBAFU7C53BC869866,BMW,5 Series,2011,16000,88912,Black,Leather,Car City Inc,866-901-0639,Automatic,All Wheel Drive
2009 BMW 3 Series 335i xDrive,WBAWC73589E063538,BMW,3 Series,2009,12998,86832,Space Gray Metallic,Black,Arlington Acura in Palatine,866-231-0455 866-892-7510,Manual,All Wheel Drive
2002 BMW M3 Base,WBSBR93452EX22208,BMW,M3,2002,13698,72328,Jet Black,Gray,Arlington Acura in Palatine,866-231-0455 866-892-7510,Manual,Rear Wheel Drive
2007 BMW 3-Series 328xi,WBAVC93597KZ72040,BMW,3 Series,2007,7990,115483,Black,Leather,Car City Inc,866-901-0639,Manual,All Wheel Drive
2007 BMW 3-Series 335xi,WBAVD53577A008953,BMW,3 Series,2007,10000,82915,White,Leather,Car City Inc,866-901-0639,Manual,All Wheel Drive
2011 BMW X3 xDrive35i,5UXWX7C50BL730948,BMW,X3,2011,10698,179647,Deep Sea Blue Metallic,Oyster,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,All Wheel Drive
2010 BMW 3-Series 328i xDrive,WBAPK7C55AA771247,BMW,3 Series,2010,10990,95731,Black,Leather,Car City Inc,866-901-0639,Manual,All Wheel Drive
2010 BMW X3 xDrive30I 6SPEED MANUAL LOW MILES,WBXPC9C47AWE79353,BMW,X3,2010,11950,85631,White,Leather,Car City Inc,866-901-0639,Manual,All Wheel Drive
2010 BMW 5-Series Sport Wagon 535xi,WBAPT7C52AC237785,BMW,5 Series,2010,11990,104234,Black,Leather,Car City Inc,866-901-0639,Manual,All Wheel Drive
2015 BMW X5 xDrive35i,5UXKR0C52F0K61417,BMW,X5,2015,39698,29490,Mineral Silver Metallic,Black,Arlington Acura in Palatine,866-231-0455 866-892-7510,Automatic,All Wheel Drive
2016 BMW X1 xDrive28i,WBXHT3C35G5E47685,BMW,X1,2016,22986,57140,Mineral White Metallic,Black,Arlington Toyota,847-394-5100,,
2016 BMW X1 xDrive28i,WBXHT3C39G5E47706,BMW,X1,2016,24999,50036,Jet Black,Black,Arlington Toyota,847-394-5100,,
2015 BMW 428i xDrive Coupe,WBA4A7C52FD413356,BMW,4 Series Gran Coupe,2015,27985,33098,Glacier Silver Metallic,BLACK,Grossinger Hyundai Palatine,(847) 348-6700,Automatic,All Wheel Drive
